State,County,Use,Year,Volume
Texas,Jim Wells,Thermoelectric power,1992,0
Texas,Jim Wells,Thermoelectric power,1993,0
Texas,Jim Wells,Thermoelectric power,1994,0
Texas,Jim Wells,Thermoelectric power,1995,0
Texas,Jim Wells,Thermoelectric power,1996,0
Texas,Jim Wells,Thermoelectric power,1997,0
Texas,Jim Wells,Thermoelectric power,1998,0
Texas,Jim Wells,Thermoelectric power,1999,0
Texas,Jim Wells,Thermoelectric power,2000,0
Texas,Jim Wells,Thermoelectric power,2001,0
Texas,Jim Wells,Thermoelectric power,2002,0
Texas,Jim Wells,Thermoelectric power,2003,0
Texas,Jim Wells,Thermoelectric power,2004,0
Texas,Jim Wells,Thermoelectric power,2005,0
Texas,Jim Wells,Thermoelectric power,2006,0
Texas,Jim Wells,Thermoelectric power,2007,0
Texas,Jim Wells,Thermoelectric power,2008,0
Texas,Jim Wells,Thermoelectric power,2009,0
Texas,Jim Wells,Thermoelectric power,2010,0
Texas,Jim Wells,Thermoelectric power,2011,0
Texas,Jim Wells,Thermoelectric power,2012,0
Texas,Jim Wells,Thermoelectric power,2013,0
Texas,Jim Wells,Thermoelectric power,2014,0
Texas,Jim Wells,Thermoelectric power,2015,0
Texas,Jim Wells,Thermoelectric power,2016,0
Texas,Jim Wells,Thermoelectric power,2017,0
Texas,Jim Wells,Thermoelectric power,2018,0
Texas,Jim Wells,Thermoelectric power,2019,0
Texas,Johnson,Thermoelectric power,1981,0
Texas,Johnson,Thermoelectric power,1982,0
Texas,Johnson,Thermoelectric power,1983,0
Texas,Johnson,Thermoelectric power,1984,0
Texas,Johnson,Thermoelectric power,1985,0
Texas,Johnson,Thermoelectric power,1986,0
Texas,Johnson,Thermoelectric power,1987,0
Texas,Johnson,Thermoelectric power,1988,0
Texas,Johnson,Thermoelectric power,1989,0
Texas,Johnson,Thermoelectric power,1990,0
Texas,Johnson,Thermoelectric power,1991,0
Texas,Johnson,Thermoelectric power,1992,0
Texas,Johnson,Thermoelectric power,1993,0
Texas,Johnson,Thermoelectric power,1994,0
Texas,Johnson,Thermoelectric power,1995,0
Texas,Johnson,Thermoelectric power,1996,0
Texas,Johnson,Thermoelectric power,1997,0
Texas,Johnson,Thermoelectric power,1998,0
Texas,Johnson,Thermoelectric power,1999,0
Texas,Johnson,Thermoelectric power,2000,0
Texas,Johnson,Thermoelectric power,2001,0
Texas,Johnson,Thermoelectric power,2002,0
Texas,Johnson,Thermoelectric power,2003,0
Texas,Johnson,Thermoelectric power,2004,0
Texas,Johnson,Thermoelectric power,2005,0
Texas,Johnson,Thermoelectric power,2006,0
Texas,Johnson,Thermoelectric power,2007,0
Texas,Johnson,Thermoelectric power,2008,0
Texas,Johnson,Thermoelectric power,2009,0
Texas,Johnson,Thermoelectric power,2010,0
Texas,Johnson,Thermoelectric power,2011,0
Texas,Johnson,Thermoelectric power,2012,0
Texas,Johnson,Thermoelectric power,2013,0
Texas,Johnson,Thermoelectric power,2014,0
Texas,Johnson,Thermoelectric power,2015,0
Texas,Johnson,Thermoelectric power,2016,0
Texas,Johnson,Thermoelectric power,2017,0
Texas,Johnson,Thermoelectric power,2018,0
Texas,Johnson,Thermoelectric power,2019,0
Texas,Jones,Thermoelectric power,1981,70963.29999999999
Texas,Jones,Thermoelectric power,1982,70963.29999999999
Texas,Jones,Thermoelectric power,1983,70963.29999999999
Texas,Jones,Thermoelectric power,1984,70963.29999999999
Texas,Jones,Thermoelectric power,1985,70963.29999999999
Texas,Jones,Thermoelectric power,1986,56770.64
Texas,Jones,Thermoelectric power,1987,42577.979999999996
Texas,Jones,Thermoelectric power,1988,28385.32
Texas,Jones,Thermoelectric power,1989,14192.659999999994
Texas,Jones,Thermoelectric power,1990,0
Texas,Jones,Thermoelectric power,1991,20301.300000000003
Texas,Jones,Thermoelectric power,1992,40602.600000000006
Texas,Jones,Thermoelectric power,1993,60903.9
Texas,Jones,Thermoelectric power,1994,81205.20000000001
Texas,Jones,Thermoelectric power,1995,101506.50000000001
Texas,Jones,Thermoelectric power,1996,92498.3
Texas,Jones,Thermoelectric power,1997,83490.1
Texas,Jones,Thermoelectric power,1998,74481.9
Texas,Jones,Thermoelectric power,1999,65473.7
Texas,Jones,Thermoelectric power,2000,56465.49999999999
Texas,Jones,Thermoelectric power,2001,45172.399999999994
Texas,Jones,Thermoelectric power,2002,33879.299999999996
Texas,Jones,Thermoelectric power,2003,22586.199999999997
Texas,Jones,Thermoelectric power,2004,11293.099999999999
Texas,Jones,Thermoelectric power,2005,0
Texas,Jones,Thermoelectric power,2006,0
Texas,Jones,Thermoelectric power,2007,0
Texas,Jones,Thermoelectric power,2008,0
Texas,Jones,Thermoelectric power,2009,0
Texas,Jones,Thermoelectric power,2010,0
Texas,Jones,Thermoelectric power,2011,0
Texas,Jones,Thermoelectric power,2012,0
Texas,Jones,Thermoelectric power,2013,0
Texas,Jones,Thermoelectric power,2014,0
Texas,Jones,Thermoelectric power,2015,0
Texas,Jones,Thermoelectric power,2016,0
Texas,Jones,Thermoelectric power,2017,0
Texas,Jones,Thermoelectric power,2018,0
Texas,Jones,Thermoelectric power,2019,0
Texas,Karnes,Thermoelectric power,1981,0
Texas,Karnes,Thermoelectric power,1982,0
Texas,Karnes,Thermoelectric power,1983,0
Texas,Karnes,Thermoelectric power,1984,0
Texas,Karnes,Thermoelectric power,1985,0
Texas,Karnes,Thermoelectric power,1986,0
Texas,Karnes,Thermoelectric power,1987,0
Texas,Karnes,Thermoelectric power,1988,0
Texas,Karnes,Thermoelectric power,1989,0
Texas,Karnes,Thermoelectric power,1990,0
Texas,Karnes,Thermoelectric power,1991,0
Texas,Karnes,Thermoelectric power,1992,0
Texas,Karnes,Thermoelectric power,1993,0
Texas,Karnes,Thermoelectric power,1994,0
Texas,Karnes,Thermoelectric power,1995,0
Texas,Karnes,Thermoelectric power,1996,0
Texas,Karnes,Thermoelectric power,1997,0
Texas,Karnes,Thermoelectric power,1998,0
Texas,Karnes,Thermoelectric power,1999,0
Texas,Karnes,Thermoelectric power,2000,0
Texas,Karnes,Thermoelectric power,2001,0
Texas,Karnes,Thermoelectric power,2002,0
Texas,Karnes,Thermoelectric power,2003,0
Texas,Karnes,Thermoelectric power,2004,0
Texas,Karnes,Thermoelectric power,2005,0
Texas,Karnes,Thermoelectric power,2006,0
Texas,Karnes,Thermoelectric power,2007,0
Texas,Karnes,Thermoelectric power,2008,0
Texas,Karnes,Thermoelectric power,2009,0
Texas,Karnes,Thermoelectric power,2010,0
Texas,Karnes,Thermoelectric power,2011,0
Texas,Karnes,Thermoelectric power,2012,0
Texas,Karnes,Thermoelectric power,2013,0
Texas,Karnes,Thermoelectric power,2014,0
Texas,Karnes,Thermoelectric power,2015,0
Texas,Karnes,Thermoelectric power,2016,0
Texas,Karnes,Thermoelectric power,2017,0
Texas,Karnes,Thermoelectric power,2018,0
Texas,Karnes,Thermoelectric power,2019,0
Texas,Kaufman,Thermoelectric power,1981,0
Texas,Kaufman,Thermoelectric power,1982,0
Texas,Kaufman,Thermoelectric power,1983,0
Texas,Kaufman,Thermoelectric power,1984,0
Texas,Kaufman,Thermoelectric power,1985,0
Texas,Kaufman,Thermoelectric power,1986,0
Texas,Kaufman,Thermoelectric power,1987,0
Texas,Kaufman,Thermoelectric power,1988,0
Texas,Kaufman,Thermoelectric power,1989,0
Texas,Kaufman,Thermoelectric power,1990,0
Texas,Kaufman,Thermoelectric power,1991,0
Texas,Kaufman,Thermoelectric power,1992,0
Texas,Kaufman,Thermoelectric power,1993,0
Texas,Kaufman,Thermoelectric power,1994,0
Texas,Kaufman,Thermoelectric power,1995,0
Texas,Kaufman,Thermoelectric power,1996,0
Texas,Kaufman,Thermoelectric power,1997,0
Texas,Kaufman,Thermoelectric power,1998,0
Texas,Kaufman,Thermoelectric power,1999,0
Texas,Kaufman,Thermoelectric power,2000,0
Texas,Kaufman,Thermoelectric power,2001,0
Texas,Kaufman,Thermoelectric power,2002,0
Texas,Kaufman,Thermoelectric power,2003,0
Texas,Kaufman,Thermoelectric power,2004,0
Texas,Kaufman,Thermoelectric power,2005,0
Texas,Kaufman,Thermoelectric power,2006,0
Texas,Kaufman,Thermoelectric power,2007,0
Texas,Kaufman,Thermoelectric power,2008,0
Texas,Kaufman,Thermoelectric power,2009,0
Texas,Kaufman,Thermoelectric power,2010,0
Texas,Kaufman,Thermoelectric power,2011,0
Texas,Kaufman,Thermoelectric power,2012,0
Texas,Kaufman,Thermoelectric power,2013,0
Texas,Kaufman,Thermoelectric power,2014,0
Texas,Kaufman,Thermoelectric power,2015,0
Texas,Kaufman,Thermoelectric power,2016,0
Texas,Kaufman,Thermoelectric power,2017,0
Texas,Kaufman,Thermoelectric power,2018,0
Texas,Kaufman,Thermoelectric power,2019,0
Texas,Kendall,Thermoelectric power,1981,0
Texas,Kendall,Thermoelectric power,1982,0
Texas,Kendall,Thermoelectric power,1983,0
Texas,Kendall,Thermoelectric power,1984,0
Texas,Kendall,Thermoelectric power,1985,0
Texas,Kendall,Thermoelectric power,1986,0
Texas,Kendall,Thermoelectric power,1987,0
Texas,Kendall,Thermoelectric power,1988,0
Texas,Kendall,Thermoelectric power,1989,0
Texas,Kendall,Thermoelectric power,1990,0
Texas,Kendall,Thermoelectric power,1991,0
Texas,Kendall,Thermoelectric power,1992,0
Texas,Kendall,Thermoelectric power,1993,0
Texas,Kendall,Thermoelectric power,1994,0
Texas,Kendall,Thermoelectric power,1995,0
Texas,Kendall,Thermoelectric power,1996,0
Texas,Kendall,Thermoelectric power,1997,0
Texas,Kendall,Thermoelectric power,1998,0
Texas,Kendall,Thermoelectric power,1999,0
Texas,Kendall,Thermoelectric power,2000,0
Texas,Kendall,Thermoelectric power,2001,0
Texas,Kendall,Thermoelectric power,2002,0
Texas,Kendall,Thermoelectric power,2003,0
Texas,Kendall,Thermoelectric power,2004,0
Texas,Kendall,Thermoelectric power,2005,0
Texas,Kendall,Thermoelectric power,2006,0
Texas,Kendall,Thermoelectric power,2007,0
Texas,Kendall,Thermoelectric power,2008,0
Texas,Kendall,Thermoelectric power,2009,0
Texas,Kendall,Thermoelectric power,2010,0
Texas,Kendall,Thermoelectric power,2011,0
Texas,Kendall,Thermoelectric power,2012,0
Texas,Kendall,Thermoelectric power,2013,0
Texas,Kendall,Thermoelectric power,2014,0
Texas,Kendall,Thermoelectric power,2015,0
Texas,Kendall,Thermoelectric power,2016,0
Texas,Kendall,Thermoelectric power,2017,0
Texas,Kendall,Thermoelectric power,2018,0
Texas,Kendall,Thermoelectric power,2019,0
Texas,Kenedy,Thermoelectric power,1981,0
Texas,Kenedy,Thermoelectric power,1982,0
Texas,Kenedy,Thermoelectric power,1983,0
Texas,Kenedy,Thermoelectric power,1984,0
Texas,Kenedy,Thermoelectric power,1985,0
Texas,Kenedy,Thermoelectric power,1986,0
Texas,Kenedy,Thermoelectric power,1987,0
Texas,Kenedy,Thermoelectric power,1988,0
Texas,Kenedy,Thermoelectric power,1989,0
Texas,Kenedy,Thermoelectric power,1990,0
Texas,Kenedy,Thermoelectric power,1991,0
Texas,Kenedy,Thermoelectric power,1992,0
Texas,Kenedy,Thermoelectric power,1993,0
Texas,Kenedy,Thermoelectric power,1994,0
Texas,Kenedy,Thermoelectric power,1995,0
Texas,Kenedy,Thermoelectric power,1996,0
Texas,Kenedy,Thermoelectric power,1997,0
Texas,Kenedy,Thermoelectric power,1998,0
Texas,Kenedy,Thermoelectric power,1999,0
Texas,Kenedy,Thermoelectric power,2000,0
Texas,Kenedy,Thermoelectric power,2001,0
Texas,Kenedy,Thermoelectric power,2002,0
Texas,Kenedy,Thermoelectric power,2003,0
Texas,Kenedy,Thermoelectric power,2004,0
Texas,Kenedy,Thermoelectric power,2005,0
Texas,Kenedy,Thermoelectric power,2006,0
Texas,Kenedy,Thermoelectric power,2007,0
Texas,Kenedy,Thermoelectric power,2008,0
Texas,Kenedy,Thermoelectric power,2009,0
Texas,Kenedy,Thermoelectric power,2010,0
Texas,Kenedy,Thermoelectric power,2011,0
Texas,Kenedy,Thermoelectric power,2012,0
Texas,Kenedy,Thermoelectric power,2013,0
Texas,Kenedy,Thermoelectric power,2014,0
Texas,Kenedy,Thermoelectric power,2015,0
Texas,Kenedy,Thermoelectric power,2016,0
Texas,Kenedy,Thermoelectric power,2017,0
Texas,Kenedy,Thermoelectric power,2018,0
Texas,Kenedy,Thermoelectric power,2019,0
Texas,Kent,Thermoelectric power,1981,0
Texas,Kent,Thermoelectric power,1982,0
Texas,Kent,Thermoelectric power,1983,0
Texas,Kent,Thermoelectric power,1984,0
Texas,Kent,Thermoelectric power,1985,0
Texas,Kent,Thermoelectric power,1986,0
Texas,Kent,Thermoelectric power,1987,0
Texas,Kent,Thermoelectric power,1988,0
Texas,Kent,Thermoelectric power,1989,0
Texas,Kent,Thermoelectric power,1990,0
Texas,Kent,Thermoelectric power,1991,0
Texas,Kent,Thermoelectric power,1992,0
Texas,Kent,Thermoelectric power,1993,0
Texas,Kent,Thermoelectric power,1994,0
Texas,Kent,Thermoelectric power,1995,0
Texas,Kent,Thermoelectric power,1996,0
Texas,Kent,Thermoelectric power,1997,0
Texas,Kent,Thermoelectric power,1998,0
Texas,Kent,Thermoelectric power,1999,0
Texas,Kent,Thermoelectric power,2000,0
Texas,Kent,Thermoelectric power,2001,0
Texas,Kent,Thermoelectric power,2002,0
Texas,Kent,Thermoelectric power,2003,0
Texas,Kent,Thermoelectric power,2004,0
Texas,Kent,Thermoelectric power,2005,0
Texas,Kent,Thermoelectric power,2006,0
Texas,Kent,Thermoelectric power,2007,0
Texas,Kent,Thermoelectric power,2008,0
Texas,Kent,Thermoelectric power,2009,0
Texas,Kent,Thermoelectric power,2010,0
Texas,Kent,Thermoelectric power,2011,0
Texas,Kent,Thermoelectric power,2012,0
Texas,Kent,Thermoelectric power,2013,0
Texas,Kent,Thermoelectric power,2014,0
Texas,Kent,Thermoelectric power,2015,0
Texas,Kent,Thermoelectric power,2016,0
Texas,Kent,Thermoelectric power,2017,0
Texas,Kent,Thermoelectric power,2018,0
Texas,Kent,Thermoelectric power,2019,0
Texas,Kerr,Thermoelectric power,1981,0
Texas,Kerr,Thermoelectric power,1982,0
Texas,Kerr,Thermoelectric power,1983,0
Texas,Kerr,Thermoelectric power,1984,0
Texas,Kerr,Thermoelectric power,1985,0
Texas,Kerr,Thermoelectric power,1986,0
Texas,Kerr,Thermoelectric power,1987,0
Texas,Kerr,Thermoelectric power,1988,0
Texas,Kerr,Thermoelectric power,1989,0
Texas,Kerr,Thermoelectric power,1990,0
Texas,Kerr,Thermoelectric power,1991,0
Texas,Kerr,Thermoelectric power,1992,0
Texas,Kerr,Thermoelectric power,1993,0
Texas,Kerr,Thermoelectric power,1994,0
Texas,Kerr,Thermoelectric power,1995,0
Texas,Kerr,Thermoelectric power,1996,0
Texas,Kerr,Thermoelectric power,1997,0
Texas,Kerr,Thermoelectric power,1998,0
Texas,Kerr,Thermoelectric power,1999,0
Texas,Kerr,Thermoelectric power,2000,0
Texas,Kerr,Thermoelectric power,2001,0
Texas,Kerr,Thermoelectric power,2002,0
Texas,Kerr,Thermoelectric power,2003,0
Texas,Kerr,Thermoelectric power,2004,0
Texas,Kerr,Thermoelectric power,2005,0
Texas,Kerr,Thermoelectric power,2006,0
Texas,Kerr,Thermoelectric power,2007,0
Texas,Kerr,Thermoelectric power,2008,0
Texas,Kerr,Thermoelectric power,2009,0
Texas,Kerr,Thermoelectric power,2010,0
Texas,Kerr,Thermoelectric power,2011,0
Texas,Kerr,Thermoelectric power,2012,0
Texas,Kerr,Thermoelectric power,2013,0
Texas,Kerr,Thermoelectric power,2014,0
Texas,Kerr,Thermoelectric power,2015,0
Texas,Kerr,Thermoelectric power,2016,0
Texas,Kerr,Thermoelectric power,2017,0
Texas,Kerr,Thermoelectric power,2018,0
Texas,Kerr,Thermoelectric power,2019,0
Texas,Kimble,Thermoelectric power,1981,0
Texas,Kimble,Thermoelectric power,1982,0
Texas,Kimble,Thermoelectric power,1983,0
Texas,Kimble,Thermoelectric power,1984,0
Texas,Kimble,Thermoelectric power,1985,0
Texas,Kimble,Thermoelectric power,1986,0
Texas,Kimble,Thermoelectric power,1987,0
Texas,Kimble,Thermoelectric power,1988,0
Texas,Kimble,Thermoelectric power,1989,0
Texas,Kimble,Thermoelectric power,1990,0
Texas,Kimble,Thermoelectric power,1991,0
Texas,Kimble,Thermoelectric power,1992,0
Texas,Kimble,Thermoelectric power,1993,0
Texas,Kimble,Thermoelectric power,1994,0
Texas,Kimble,Thermoelectric power,1995,0
Texas,Kimble,Thermoelectric power,1996,0
Texas,Kimble,Thermoelectric power,1997,0
Texas,Kimble,Thermoelectric power,1998,0
Texas,Kimble,Thermoelectric power,1999,0
Texas,Kimble,Thermoelectric power,2000,0
Texas,Kimble,Thermoelectric power,2001,0
Texas,Kimble,Thermoelectric power,2002,0
Texas,Kimble,Thermoelectric power,2003,0
Texas,Kimble,Thermoelectric power,2004,0
Texas,Kimble,Thermoelectric power,2005,0
Texas,Kimble,Thermoelectric power,2006,0
Texas,Kimble,Thermoelectric power,2007,0
Texas,Kimble,Thermoelectric power,2008,0
Texas,Kimble,Thermoelectric power,2009,0
Texas,Kimble,Thermoelectric power,2010,0
Texas,Kimble,Thermoelectric power,2011,0
Texas,Kimble,Thermoelectric power,2012,0
Texas,Kimble,Thermoelectric power,2013,0
Texas,Kimble,Thermoelectric power,2014,0
Texas,Kimble,Thermoelectric power,2015,0
Texas,Kimble,Thermoelectric power,2016,0
Texas,Kimble,Thermoelectric power,2017,0
Texas,Kimble,Thermoelectric power,2018,0
Texas,Kimble,Thermoelectric power,2019,0
Texas,King,Thermoelectric power,1981,0
Texas,King,Thermoelectric power,1982,0
Texas,King,Thermoelectric power,1983,0
Texas,King,Thermoelectric power,1984,0
Texas,King,Thermoelectric power,1985,0
Texas,King,Thermoelectric power,1986,0
Texas,King,Thermoelectric power,1987,0
Texas,King,Thermoelectric power,1988,0
Texas,King,Thermoelectric power,1989,0
Texas,King,Thermoelectric power,1990,0
Texas,King,Thermoelectric power,1991,0
Texas,King,Thermoelectric power,1992,0
Texas,King,Thermoelectric power,1993,0
Texas,King,Thermoelectric power,1994,0
Texas,King,Thermoelectric power,1995,0
Texas,King,Thermoelectric power,1996,0
Texas,King,Thermoelectric power,1997,0
Texas,King,Thermoelectric power,1998,0
Texas,King,Thermoelectric power,1999,0
Texas,King,Thermoelectric power,2000,0
Texas,King,Thermoelectric power,2001,0
Texas,King,Thermoelectric power,2002,0
Texas,King,Thermoelectric power,2003,0
Texas,King,Thermoelectric power,2004,0
Texas,King,Thermoelectric power,2005,0
Texas,King,Thermoelectric power,2006,0
Texas,King,Thermoelectric power,2007,0
Texas,King,Thermoelectric power,2008,0
Texas,King,Thermoelectric power,2009,0
Texas,King,Thermoelectric power,2010,0
Texas,King,Thermoelectric power,2011,0
Texas,King,Thermoelectric power,2012,0
Texas,King,Thermoelectric power,2013,0
Texas,King,Thermoelectric power,2014,0
Texas,King,Thermoelectric power,2015,0
Texas,King,Thermoelectric power,2016,0
Texas,King,Thermoelectric power,2017,0
Texas,King,Thermoelectric power,2018,0
Texas,King,Thermoelectric power,2019,0
Texas,Kinney,Thermoelectric power,1981,0
Texas,Kinney,Thermoelectric power,1982,0
Texas,Kinney,Thermoelectric power,1983,0
Texas,Kinney,Thermoelectric power,1984,0
Texas,Kinney,Thermoelectric power,1985,0
Texas,Kinney,Thermoelectric power,1986,0
Texas,Kinney,Thermoelectric power,1987,0
Texas,Kinney,Thermoelectric power,1988,0
Texas,Kinney,Thermoelectric power,1989,0
Texas,Kinney,Thermoelectric power,1990,0
Texas,Kinney,Thermoelectric power,1991,0
Texas,Kinney,Thermoelectric power,1992,0
Texas,Kinney,Thermoelectric power,1993,0
Texas,Kinney,Thermoelectric power,1994,0
Texas,Kinney,Thermoelectric power,1995,0
Texas,Kinney,Thermoelectric power,1996,0
Texas,Kinney,Thermoelectric power,1997,0
Texas,Kinney,Thermoelectric power,1998,0
Texas,Kinney,Thermoelectric power,1999,0
Texas,Kinney,Thermoelectric power,2000,0
Texas,Kinney,Thermoelectric power,2001,0
Texas,Kinney,Thermoelectric power,2002,0
Texas,Kinney,Thermoelectric power,2003,0
Texas,Kinney,Thermoelectric power,2004,0
Texas,Kinney,Thermoelectric power,2005,0
Texas,Kinney,Thermoelectric power,2006,0
Texas,Kinney,Thermoelectric power,2007,0
Texas,Kinney,Thermoelectric power,2008,0
Texas,Kinney,Thermoelectric power,2009,0
Texas,Kinney,Thermoelectric power,2010,0
Texas,Kinney,Thermoelectric power,2011,0
Texas,Kinney,Thermoelectric power,2012,0
Texas,Kinney,Thermoelectric power,2013,0
Texas,Kinney,Thermoelectric power,2014,0
Texas,Kinney,Thermoelectric power,2015,0
Texas,Kinney,Thermoelectric power,2016,0
Texas,Kinney,Thermoelectric power,2017,0
Texas,Kinney,Thermoelectric power,2018,0
Texas,Kinney,Thermoelectric power,2019,0
Texas,Kleberg,Thermoelectric power,1981,0
Texas,Kleberg,Thermoelectric power,1982,0
Texas,Kleberg,Thermoelectric power,1983,0
Texas,Kleberg,Thermoelectric power,1984,0
Texas,Kleberg,Thermoelectric power,1985,0
Texas,Kleberg,Thermoelectric power,1986,0
Texas,Kleberg,Thermoelectric power,1987,0
Texas,Kleberg,Thermoelectric power,1988,0
Texas,Kleberg,Thermoelectric power,1989,0
Texas,Kleberg,Thermoelectric power,1990,0
Texas,Kleberg,Thermoelectric power,1991,0
Texas,Kleberg,Thermoelectric power,1992,0
Texas,Kleberg,Thermoelectric power,1993,0
Texas,Kleberg,Thermoelectric power,1994,0
Texas,Kleberg,Thermoelectric power,1995,0
Texas,Kleberg,Thermoelectric power,1996,0
Texas,Kleberg,Thermoelectric power,1997,0
Texas,Kleberg,Thermoelectric power,1998,0
Texas,Kleberg,Thermoelectric power,1999,0
Texas,Kleberg,Thermoelectric power,2000,0
Texas,Kleberg,Thermoelectric power,2001,0
Texas,Kleberg,Thermoelectric power,2002,0
Texas,Kleberg,Thermoelectric power,2003,0
Texas,Kleberg,Thermoelectric power,2004,0
Texas,Kleberg,Thermoelectric power,2005,0
Texas,Kleberg,Thermoelectric power,2006,0
Texas,Kleberg,Thermoelectric power,2007,0
Texas,Kleberg,Thermoelectric power,2008,0
Texas,Kleberg,Thermoelectric power,2009,0
Texas,Kleberg,Thermoelectric power,2010,0
Texas,Kleberg,Thermoelectric power,2011,0
Texas,Kleberg,Thermoelectric power,2012,0
Texas,Kleberg,Thermoelectric power,2013,0
Texas,Kleberg,Thermoelectric power,2014,0
Texas,Kleberg,Thermoelectric power,2015,0
Texas,Kleberg,Thermoelectric power,2016,0
Texas,Kleberg,Thermoelectric power,2017,0
Texas,Kleberg,Thermoelectric power,2018,0
Texas,Kleberg,Thermoelectric power,2019,0
Texas,Knox,Thermoelectric power,1981,0
Texas,Knox,Thermoelectric power,1982,0
Texas,Knox,Thermoelectric power,1983,0
Texas,Knox,Thermoelectric power,1984,0
Texas,Knox,Thermoelectric power,1985,0
Texas,Knox,Thermoelectric power,1986,0
Texas,Knox,Thermoelectric power,1987,0
Texas,Knox,Thermoelectric power,1988,0
Texas,Knox,Thermoelectric power,1989,0
Texas,Knox,Thermoelectric power,1990,0
Texas,Knox,Thermoelectric power,1991,0
Texas,Knox,Thermoelectric power,1992,0
Texas,Knox,Thermoelectric power,1993,0
Texas,Knox,Thermoelectric power,1994,0
Texas,Knox,Thermoelectric power,1995,0
Texas,Knox,Thermoelectric power,1996,0
Texas,Knox,Thermoelectric power,1997,0
Texas,Knox,Thermoelectric power,1998,0
Texas,Knox,Thermoelectric power,1999,0
Texas,Knox,Thermoelectric power,2000,0
Texas,Knox,Thermoelectric power,2001,0
Texas,Knox,Thermoelectric power,2002,0
Texas,Knox,Thermoelectric power,2003,0
Texas,Knox,Thermoelectric power,2004,0
Texas,Knox,Thermoelectric power,2005,0
Texas,Knox,Thermoelectric power,2006,0
Texas,Knox,Thermoelectric power,2007,0
Texas,Knox,Thermoelectric power,2008,0
Texas,Knox,Thermoelectric power,2009,0
Texas,Knox,Thermoelectric power,2010,0
Texas,Knox,Thermoelectric power,2011,0
Texas,Knox,Thermoelectric power,2012,0
Texas,Knox,Thermoelectric power,2013,0
Texas,Knox,Thermoelectric power,2014,0
Texas,Knox,Thermoelectric power,2015,0
Texas,Knox,Thermoelectric power,2016,0
Texas,Knox,Thermoelectric power,2017,0
Texas,Knox,Thermoelectric power,2018,0
Texas,Knox,Thermoelectric power,2019,0
Texas,Lamar,Thermoelectric power,1981,0
Texas,Lamar,Thermoelectric power,1982,0
Texas,Lamar,Thermoelectric power,1983,0
Texas,Lamar,Thermoelectric power,1984,0
Texas,Lamar,Thermoelectric power,1985,0
Texas,Lamar,Thermoelectric power,1986,0
Texas,Lamar,Thermoelectric power,1987,0
Texas,Lamar,Thermoelectric power,1988,0
Texas,Lamar,Thermoelectric power,1989,0
Texas,Lamar,Thermoelectric power,1990,0
Texas,Lamar,Thermoelectric power,1991,0
Texas,Lamar,Thermoelectric power,1992,0
Texas,Lamar,Thermoelectric power,1993,0
Texas,Lamar,Thermoelectric power,1994,0
Texas,Lamar,Thermoelectric power,1995,0
Texas,Lamar,Thermoelectric power,1996,0
Texas,Lamar,Thermoelectric power,1997,0
Texas,Lamar,Thermoelectric power,1998,0
Texas,Lamar,Thermoelectric power,1999,0
Texas,Lamar,Thermoelectric power,2000,0
Texas,Lamar,Thermoelectric power,2001,25.549999999999997
Texas,Lamar,Thermoelectric power,2002,51.099999999999994
Texas,Lamar,Thermoelectric power,2003,76.64999999999999
Texas,Lamar,Thermoelectric power,2004,102.19999999999999
Texas,Lamar,Thermoelectric power,2005,127.74999999999999
Texas,Lamar,Thermoelectric power,2006,381.79
Texas,Lamar,Thermoelectric power,2007,635.83
Texas,Lamar,Thermoelectric power,2008,889.87
Texas,Lamar,Thermoelectric power,2009,1143.91
Texas,Lamar,Thermoelectric power,2010,1397.95
Texas,Lamar,Thermoelectric power,2011,1157.78
Texas,Lamar,Thermoelectric power,2012,917.6100000000001
Texas,Lamar,Thermoelectric power,2013,677.44
Texas,Lamar,Thermoelectric power,2014,437.27
Texas,Lamar,Thermoelectric power,2015,197.10000000000002
Texas,Lamar,Thermoelectric power,2016,197.10000000000002
Texas,Lamar,Thermoelectric power,2017,197.10000000000002
Texas,Lamar,Thermoelectric power,2018,197.10000000000002
Texas,Lamar,Thermoelectric power,2019,197.10000000000002
Texas,Lamb,Thermoelectric power,1981,4869.1
Texas,Lamb,Thermoelectric power,1982,4869.1
Texas,Lamb,Thermoelectric power,1983,4869.1
Texas,Lamb,Thermoelectric power,1984,4869.1
Texas,Lamb,Thermoelectric power,1985,4869.1
Texas,Lamb,Thermoelectric power,1986,5210.01
Texas,Lamb,Thermoelectric power,1987,5550.92
Texas,Lamb,Thermoelectric power,1988,5891.83
Texas,Lamb,Thermoelectric power,1989,6232.74
Texas,Lamb,Thermoelectric power,1990,6573.6500000000005
Texas,Lamb,Thermoelectric power,1991,6571.46
Texas,Lamb,Thermoelectric power,1992,6569.27
Texas,Lamb,Thermoelectric power,1993,6567.08
Texas,Lamb,Thermoelectric power,1994,6564.89
Texas,Lamb,Thermoelectric power,1995,6562.7
Texas,Lamb,Thermoelectric power,1996,6215.219999999999
Texas,Lamb,Thermoelectric power,1997,5867.74
Texas,Lamb,Thermoelectric power,1998,5520.26
Texas,Lamb,Thermoelectric power,1999,5172.780000000001
Texas,Lamb,Thermoelectric power,2000,4825.3
Texas,Lamb,Thermoelectric power,2001,4885.16
Texas,Lamb,Thermoelectric power,2002,4945.02
Texas,Lamb,Thermoelectric power,2003,5004.88
Texas,Lamb,Thermoelectric power,2004,5064.74
