State,County,Year,Persons
Texas,Dallam,2013,7110
Texas,Dallam,2014,7214
Texas,Dallam,2015,7301
Texas,Dallam,2016,7357
Texas,Dallam,2017,7272
Texas,Dallam,2018,7303
Texas,Dallam,2019,7287
Texas,Dallas,1981,1597905
Texas,Dallas,1982,1637637
Texas,Dallas,1983,1678364
Texas,Dallas,1984,1713907
Texas,Dallas,1985,1760803
Texas,Dallas,1986,1805314
Texas,Dallas,1987,1816641
Texas,Dallas,1988,1814458
Texas,Dallas,1989,1832113
Texas,Dallas,1990,1863546
Texas,Dallas,1991,1906149
Texas,Dallas,1992,1938264
Texas,Dallas,1993,1969978
Texas,Dallas,1994,1999337
Texas,Dallas,1995,2032742
Texas,Dallas,1996,2073484
Texas,Dallas,1997,2118835
Texas,Dallas,1998,2163082
Texas,Dallas,1999,2197658
Texas,Dallas,2000,2220848
Texas,Dallas,2001,2249418
Texas,Dallas,2002,2250326
Texas,Dallas,2003,2246432
Texas,Dallas,2004,2244020
Texas,Dallas,2005,2250830
Texas,Dallas,2006,2275434
Texas,Dallas,2007,2291891
Texas,Dallas,2008,2314018
Texas,Dallas,2009,2346378
Texas,Dallas,2010,2372993
Texas,Dallas,2011,2408697
Texas,Dallas,2012,2455930
Texas,Dallas,2013,2484486
Texas,Dallas,2014,2519410
Texas,Dallas,2015,2557830
Texas,Dallas,2016,2591488
Texas,Dallas,2017,2620154
Texas,Dallas,2018,2629350
Texas,Dallas,2019,2635516
Texas,Dawson,1981,16384
Texas,Dawson,1982,16645
Texas,Dawson,1983,16619
Texas,Dawson,1984,15884
Texas,Dawson,1985,15931
Texas,Dawson,1986,16009
Texas,Dawson,1987,15011
Texas,Dawson,1988,14941
Texas,Dawson,1989,14637
Texas,Dawson,1990,14314
Texas,Dawson,1991,14234
Texas,Dawson,1992,14242
Texas,Dawson,1993,15327
Texas,Dawson,1994,15354
Texas,Dawson,1995,15730
Texas,Dawson,1996,15568
Texas,Dawson,1997,15213
Texas,Dawson,1998,15203
Texas,Dawson,1999,15072
Texas,Dawson,2000,14935
Texas,Dawson,2001,14863
Texas,Dawson,2002,14429
Texas,Dawson,2003,14354
Texas,Dawson,2004,14062
Texas,Dawson,2005,14092
Texas,Dawson,2006,13987
Texas,Dawson,2007,13865
Texas,Dawson,2008,13804
Texas,Dawson,2009,13741
Texas,Dawson,2010,13826
Texas,Dawson,2011,13747
Texas,Dawson,2012,13611
Texas,Dawson,2013,13219
Texas,Dawson,2014,13445
Texas,Dawson,2015,12987
Texas,Dawson,2016,12999
Texas,Dawson,2017,12744
Texas,Dawson,2018,12605
Texas,Dawson,2019,12728
Texas,Deaf Smith,1981,21100
Texas,Deaf Smith,1982,20566
Texas,Deaf Smith,1983,20616
Texas,Deaf Smith,1984,20791
Texas,Deaf Smith,1985,20095
Texas,Deaf Smith,1986,19887
Texas,Deaf Smith,1987,19700
Texas,Deaf Smith,1988,19343
Texas,Deaf Smith,1989,19184
Texas,Deaf Smith,1990,19164
Texas,Deaf Smith,1991,18771
Texas,Deaf Smith,1992,18712
Texas,Deaf Smith,1993,18974
Texas,Deaf Smith,1994,18991
Texas,Deaf Smith,1995,19105
Texas,Deaf Smith,1996,19055
Texas,Deaf Smith,1997,19020
Texas,Deaf Smith,1998,18896
Texas,Deaf Smith,1999,18644
Texas,Deaf Smith,2000,18515
Texas,Deaf Smith,2001,18391
Texas,Deaf Smith,2002,18439
Texas,Deaf Smith,2003,18454
Texas,Deaf Smith,2004,18671
Texas,Deaf Smith,2005,18737
Texas,Deaf Smith,2006,18770
Texas,Deaf Smith,2007,18916
Texas,Deaf Smith,2008,19054
Texas,Deaf Smith,2009,19084
Texas,Deaf Smith,2010,19467
Texas,Deaf Smith,2011,19522
Texas,Deaf Smith,2012,19373
Texas,Deaf Smith,2013,19180
Texas,Deaf Smith,2014,19123
Texas,Deaf Smith,2015,18825
Texas,Deaf Smith,2016,18846
Texas,Deaf Smith,2017,18753
Texas,Deaf Smith,2018,18711
Texas,Deaf Smith,2019,18546
Texas,Delta,1981,4803
Texas,Delta,1982,4855
Texas,Delta,1983,4943
Texas,Delta,1984,4966
Texas,Delta,1985,4779
Texas,Delta,1986,4782
Texas,Delta,1987,4794
Texas,Delta,1988,4861
Texas,Delta,1989,5065
Texas,Delta,1990,4811
Texas,Delta,1991,4803
Texas,Delta,1992,4759
Texas,Delta,1993,4778
Texas,Delta,1994,4889
Texas,Delta,1995,4980
Texas,Delta,1996,5085
Texas,Delta,1997,5165
Texas,Delta,1998,5186
Texas,Delta,1999,5251
Texas,Delta,2000,5323
Texas,Delta,2001,5295
Texas,Delta,2002,5366
Texas,Delta,2003,5310
Texas,Delta,2004,5409
Texas,Delta,2005,5314
Texas,Delta,2006,5355
Texas,Delta,2007,5199
Texas,Delta,2008,5252
Texas,Delta,2009,5180
Texas,Delta,2010,5242
Texas,Delta,2011,5147
Texas,Delta,2012,5242
Texas,Delta,2013,5120
Texas,Delta,2014,5142
Texas,Delta,2015,5159
Texas,Delta,2016,5147
Texas,Delta,2017,5276
Texas,Delta,2018,5332
Texas,Delta,2019,5331
Texas,Denton,1981,154322
Texas,Denton,1982,166463
Texas,Denton,1983,176180
Texas,Denton,1984,192176
Texas,Denton,1985,211105
Texas,Denton,1986,228790
Texas,Denton,1987,242476
Texas,Denton,1988,252657
Texas,Denton,1989,261883
Texas,Denton,1990,276436
Texas,Denton,1991,285653
Texas,Denton,1992,296370
Texas,Denton,1993,308753
Texas,Denton,1994,323996
Texas,Denton,1995,338819
Texas,Denton,1996,354915
Texas,Denton,1997,372612
Texas,Denton,1998,394019
Texas,Denton,1999,416622
Texas,Denton,2000,438791
Texas,Denton,2001,463688
Texas,Denton,2002,487617
Texas,Denton,2003,509732
Texas,Denton,2004,529811
Texas,Denton,2005,553669
Texas,Denton,2006,584561
Texas,Denton,2007,609001
Texas,Denton,2008,630104
Texas,Denton,2009,649702
Texas,Denton,2010,666760
Texas,Denton,2011,685740
Texas,Denton,2012,707892
Texas,Denton,2013,728624
Texas,Denton,2014,753188
Texas,Denton,2015,779584
Texas,Denton,2016,808212
Texas,Denton,2017,835364
Texas,Denton,2018,858741
Texas,Denton,2019,887207
Texas,DeWitt,1981,19033
Texas,DeWitt,1982,19670
Texas,DeWitt,1983,19905
Texas,DeWitt,1984,19966
Texas,DeWitt,1985,19762
Texas,DeWitt,1986,19738
Texas,DeWitt,1987,19242
Texas,DeWitt,1988,18976
Texas,DeWitt,1989,18958
Texas,DeWitt,1990,18804
Texas,DeWitt,1991,18480
Texas,DeWitt,1992,18518
Texas,DeWitt,1993,18578
Texas,DeWitt,1994,18533
Texas,DeWitt,1995,19973
Texas,DeWitt,1996,20153
Texas,DeWitt,1997,20258
Texas,DeWitt,1998,20193
Texas,DeWitt,1999,20032
Texas,DeWitt,2000,19943
Texas,DeWitt,2001,20066
Texas,DeWitt,2002,20015
Texas,DeWitt,2003,20034
Texas,DeWitt,2004,20176
Texas,DeWitt,2005,20342
Texas,DeWitt,2006,20108
Texas,DeWitt,2007,19961
Texas,DeWitt,2008,19902
Texas,DeWitt,2009,20048
Texas,DeWitt,2010,20054
Texas,DeWitt,2011,20205
Texas,DeWitt,2012,20358
Texas,DeWitt,2013,20377
Texas,DeWitt,2014,20518
Texas,DeWitt,2015,20632
Texas,DeWitt,2016,20623
Texas,DeWitt,2017,20180
Texas,DeWitt,2018,20106
Texas,DeWitt,2019,20160
Texas,Dickens,1981,3381
Texas,Dickens,1982,3317
Texas,Dickens,1983,3282
Texas,Dickens,1984,3148
Texas,Dickens,1985,3075
Texas,Dickens,1986,2879
Texas,Dickens,1987,2803
Texas,Dickens,1988,2762
Texas,Dickens,1989,2748
Texas,Dickens,1990,2552
Texas,Dickens,1991,2532
Texas,Dickens,1992,2618
Texas,Dickens,1993,2677
Texas,Dickens,1994,2701
Texas,Dickens,1995,2704
Texas,Dickens,1996,2747
Texas,Dickens,1997,2766
Texas,Dickens,1998,2796
Texas,Dickens,1999,2810
Texas,Dickens,2000,2724
Texas,Dickens,2001,2653
Texas,Dickens,2002,2679
Texas,Dickens,2003,2670
Texas,Dickens,2004,2641
Texas,Dickens,2005,2563
Texas,Dickens,2006,2466
Texas,Dickens,2007,2461
Texas,Dickens,2008,2400
Texas,Dickens,2009,2423
Texas,Dickens,2010,2447
Texas,Dickens,2011,2401
Texas,Dickens,2012,2322
Texas,Dickens,2013,2297
Texas,Dickens,2014,2215
Texas,Dickens,2015,2204
Texas,Dickens,2016,2193
Texas,Dickens,2017,2190
Texas,Dickens,2018,2218
Texas,Dickens,2019,2211
Texas,Dimmit,1981,11759
Texas,Dimmit,1982,11948
Texas,Dimmit,1983,12019
Texas,Dimmit,1984,11961
Texas,Dimmit,1985,11742
Texas,Dimmit,1986,11616
Texas,Dimmit,1987,11284
Texas,Dimmit,1988,11095
Texas,Dimmit,1989,10631
Texas,Dimmit,1990,10386
Texas,Dimmit,1991,10646
Texas,Dimmit,1992,10468
Texas,Dimmit,1993,10512
Texas,Dimmit,1994,10628
Texas,Dimmit,1995,10393
Texas,Dimmit,1996,10321
Texas,Dimmit,1997,10374
Texas,Dimmit,1998,10328
Texas,Dimmit,1999,10276
Texas,Dimmit,2000,10160
Texas,Dimmit,2001,10030
Texas,Dimmit,2002,10042
Texas,Dimmit,2003,10075
Texas,Dimmit,2004,9964
Texas,Dimmit,2005,10031
Texas,Dimmit,2006,9972
Texas,Dimmit,2007,9845
Texas,Dimmit,2008,9833
Texas,Dimmit,2009,9848
Texas,Dimmit,2010,10043
Texas,Dimmit,2011,10109
Texas,Dimmit,2012,10471
Texas,Dimmit,2013,10894
Texas,Dimmit,2014,10987
Texas,Dimmit,2015,10910
Texas,Dimmit,2016,10679
Texas,Dimmit,2017,10282
Texas,Dimmit,2018,10195
Texas,Dimmit,2019,10124
Texas,Donley,1981,4131
Texas,Donley,1982,4169
Texas,Donley,1983,4270
Texas,Donley,1984,4175
Texas,Donley,1985,4044
Texas,Donley,1986,4020
Texas,Donley,1987,3877
Texas,Donley,1988,3819
Texas,Donley,1989,3788
Texas,Donley,1990,3671
Texas,Donley,1991,3555
Texas,Donley,1992,3554
Texas,Donley,1993,3644
Texas,Donley,1994,3743
Texas,Donley,1995,3850
Texas,Donley,1996,3856
Texas,Donley,1997,3823
Texas,Donley,1998,3812
Texas,Donley,1999,3811
Texas,Donley,2000,3813
Texas,Donley,2001,3829
Texas,Donley,2002,3825
Texas,Donley,2003,3898
Texas,Donley,2004,3915
Texas,Donley,2005,3833
Texas,Donley,2006,3779
Texas,Donley,2007,3806
Texas,Donley,2008,3688
Texas,Donley,2009,3670
Texas,Donley,2010,3734
Texas,Donley,2011,3686
Texas,Donley,2012,3645
Texas,Donley,2013,3561
Texas,Donley,2014,3483
Texas,Donley,2015,3391
Texas,Donley,2016,3387
Texas,Donley,2017,3340
Texas,Donley,2018,3315
Texas,Donley,2019,3278
Texas,Duval,1981,12693
Texas,Duval,1982,13083
Texas,Duval,1983,13546
Texas,Duval,1984,13529
Texas,Duval,1985,13649
Texas,Duval,1986,13889
Texas,Duval,1987,13634
Texas,Duval,1988,13459
Texas,Duval,1989,13118
Texas,Duval,1990,12850
Texas,Duval,1991,12694
Texas,Duval,1992,12636
Texas,Duval,1993,12587
Texas,Duval,1994,12624
Texas,Duval,1995,13173
Texas,Duval,1996,13110
Texas,Duval,1997,13256
Texas,Duval,1998,13260
Texas,Duval,1999,13289
Texas,Duval,2000,13007
Texas,Duval,2001,12830
Texas,Duval,2002,12707
Texas,Duval,2003,12570
Texas,Duval,2004,12539
Texas,Duval,2005,12426
Texas,Duval,2006,12298
Texas,Duval,2007,12097
Texas,Duval,2008,11945
Texas,Duval,2009,11917
Texas,Duval,2010,11724
Texas,Duval,2011,11796
Texas,Duval,2012,11582
Texas,Duval,2013,11581
Texas,Duval,2014,11509
Texas,Duval,2015,11336
Texas,Duval,2016,11431
Texas,Duval,2017,11270
Texas,Duval,2018,11147
Texas,Duval,2019,11157
Texas,Eastland,1981,20299
Texas,Eastland,1982,20841
Texas,Eastland,1983,21381
Texas,Eastland,1984,21028
Texas,Eastland,1985,20562
Texas,Eastland,1986,20324
Texas,Eastland,1987,19844
Texas,Eastland,1988,19336
Texas,Eastland,1989,18761
Texas,Eastland,1990,18428
Texas,Eastland,1991,18363
Texas,Eastland,1992,18159
Texas,Eastland,1993,18222
Texas,Eastland,1994,18148
Texas,Eastland,1995,18357
Texas,Eastland,1996,18383
Texas,Eastland,1997,18323
Texas,Eastland,1998,18301
Texas,Eastland,1999,18197
Texas,Eastland,2000,18296
Texas,Eastland,2001,18061
Texas,Eastland,2002,18252
Texas,Eastland,2003,18333
Texas,Eastland,2004,18442
Texas,Eastland,2005,18533
Texas,Eastland,2006,18545
Texas,Eastland,2007,18636
Texas,Eastland,2008,18520
Texas,Eastland,2009,18497
Texas,Eastland,2010,18594
Texas,Eastland,2011,18582
Texas,Eastland,2012,18459
Texas,Eastland,2013,18279
Texas,Eastland,2014,18257
Texas,Eastland,2015,18152
Texas,Eastland,2016,18240
Texas,Eastland,2017,18294
Texas,Eastland,2018,18319
Texas,Eastland,2019,18360
Texas,Ector,1981,123418
Texas,Ector,1982,135501
Texas,Ector,1983,138041
Texas,Ector,1984,134006
Texas,Ector,1985,133225
Texas,Ector,1986,133588
Texas,Ector,1987,125180
Texas,Ector,1988,122067
Texas,Ector,1989,119722
Texas,Ector,1990,118652
Texas,Ector,1991,119955
Texas,Ector,1992,121027
Texas,Ector,1993,121018
Texas,Ector,1994,121258
Texas,Ector,1995,121017
Texas,Ector,1996,121519
Texas,Ector,1997,121749
Texas,Ector,1998,123544
Texas,Ector,1999,122450
Texas,Ector,2000,120694
Texas,Ector,2001,120802
Texas,Ector,2002,122199
Texas,Ector,2003,122739
Texas,Ector,2004,124163
Texas,Ector,2005,125378
Texas,Ector,2006,127476
Texas,Ector,2007,130459
Texas,Ector,2008,133064
Texas,Ector,2009,136930
Texas,Ector,2010,137075
Texas,Ector,2011,139642
Texas,Ector,2012,144495
Texas,Ector,2013,149656
Texas,Ector,2014,154588
Texas,Ector,2015,159903
Texas,Ector,2016,157858
Texas,Ector,2017,156951
Texas,Ector,2018,161960
Texas,Ector,2019,166223
Texas,Edwards,1981,2146
Texas,Edwards,1982,2218
Texas,Edwards,1983,2269
Texas,Edwards,1984,2262
Texas,Edwards,1985,2225
Texas,Edwards,1986,2218
Texas,Edwards,1987,2189
Texas,Edwards,1988,2219
Texas,Edwards,1989,2175
Texas,Edwards,1990,2260
Texas,Edwards,1991,2133
Texas,Edwards,1992,2245
Texas,Edwards,1993,2405
Texas,Edwards,1994,2511
Texas,Edwards,1995,2531
Texas,Edwards,1996,2680
Texas,Edwards,1997,2656
Texas,Edwards,1998,2581
Texas,Edwards,1999,2326
Texas,Edwards,2000,2143
Texas,Edwards,2001,2070
Texas,Edwards,2002,2056
Texas,Edwards,2003,2042
Texas,Edwards,2004,2027
Texas,Edwards,2005,2011
Texas,Edwards,2006,1995
Texas,Edwards,2007,2062
Texas,Edwards,2008,2084
Texas,Edwards,2009,2012
Texas,Edwards,2010,1999
Texas,Edwards,2011,1979
Texas,Edwards,2012,1990
Texas,Edwards,2013,1899
Texas,Edwards,2014,1904
Texas,Edwards,2015,1910
Texas,Edwards,2016,1908
Texas,Edwards,2017,1929
Texas,Edwards,2018,1908
Texas,Edwards,2019,1932
Texas,El Paso,1981,497523
Texas,El Paso,1982,511892
Texas,El Paso,1983,521038
Texas,El Paso,1984,529668
Texas,El Paso,1985,538809
Texas,El Paso,1986,549592
Texas,El Paso,1987,559479
Texas,El Paso,1988,568804
Texas,El Paso,1989,580982
Texas,El Paso,1990,595350
Texas,El Paso,1991,608206
Texas,El Paso,1992,619138
Texas,El Paso,1993,634044
Texas,El Paso,1994,646181
Texas,El Paso,1995,654250
Texas,El Paso,1996,656482
Texas,El Paso,1997,665066
Texas,El Paso,1998,671250
Texas,El Paso,1999,675397
Texas,El Paso,2000,681729
Texas,El Paso,2001,689163
Texas,El Paso,2002,696446
Texas,El Paso,2003,705200
Texas,El Paso,2004,717652
Texas,El Paso,2005,728095
Texas,El Paso,2006,744795
Texas,El Paso,2007,755578
Texas,El Paso,2008,769930
Texas,El Paso,2009,786759
Texas,El Paso,2010,803576
Texas,El Paso,2011,819896
Texas,El Paso,2012,832310
Texas,El Paso,2013,830864
Texas,El Paso,2014,833783
Texas,El Paso,2015,831898
Texas,El Paso,2016,834949
Texas,El Paso,2017,837401
Texas,El Paso,2018,836825
Texas,El Paso,2019,839238
Texas,Ellis,1981,61067
Texas,Ellis,1982,62621
Texas,Ellis,1983,65246
Texas,Ellis,1984,68408
Texas,Ellis,1985,73050
Texas,Ellis,1986,77032
Texas,Ellis,1987,80585
Texas,Ellis,1988,82735
Texas,Ellis,1989,84491
Texas,Ellis,1990,85407
Texas,Ellis,1991,86643
Texas,Ellis,1992,88313
Texas,Ellis,1993,90240
Texas,Ellis,1994,92136
Texas,Ellis,1995,94351
Texas,Ellis,1996,97597
Texas,Ellis,1997,101045
Texas,Ellis,1998,104382
Texas,Ellis,1999,108174
Texas,Ellis,2000,112330
Texas,Ellis,2001,115286
Texas,Ellis,2002,118737
Texas,Ellis,2003,122620
Texas,Ellis,2004,125733
Texas,Ellis,2005,129955
Texas,Ellis,2006,135276
Texas,Ellis,2007,139988
Texas,Ellis,2008,144394
Texas,Ellis,2009,147392
Texas,Ellis,2010,150367
Texas,Ellis,2011,152373
Texas,Ellis,2012,153739
Texas,Ellis,2013,155928
Texas,Ellis,2014,159204
Texas,Ellis,2015,163292
Texas,Ellis,2016,168332
Texas,Ellis,2017,173405
Texas,Ellis,2018,179006
Texas,Ellis,2019,184826
Texas,Erath,1981,23198
Texas,Erath,1982,23921
Texas,Erath,1983,24607
Texas,Erath,1984,25487
Texas,Erath,1985,25678
Texas,Erath,1986,25896
Texas,Erath,1987,26878
Texas,Erath,1988,27454
Texas,Erath,1989,27669
Texas,Erath,1990,28090
Texas,Erath,1991,28518
Texas,Erath,1992,28858
Texas,Erath,1993,29523
Texas,Erath,1994,30500
Texas,Erath,1995,31148
Texas,Erath,1996,31684
Texas,Erath,1997,32452
Texas,Erath,1998,32533
Texas,Erath,1999,32800
Texas,Erath,2000,33057
Texas,Erath,2001,33045
Texas,Erath,2002,33619
Texas,Erath,2003,34131
Texas,Erath,2004,34887
Texas,Erath,2005,35336
Texas,Erath,2006,36355
Texas,Erath,2007,36678
Texas,Erath,2008,37137
Texas,Erath,2009,37594
Texas,Erath,2010,37912
Texas,Erath,2011,38922
Texas,Erath,2012,39405
Texas,Erath,2013,39886
Texas,Erath,2014,40514
Texas,Erath,2015,41191
Texas,Erath,2016,41372
Texas,Erath,2017,41723
Texas,Erath,2018,42223
Texas,Erath,2019,42698
Texas,Falls,1981,17978
Texas,Falls,1982,18321
Texas,Falls,1983,18490
Texas,Falls,1984,18516
Texas,Falls,1985,18041
Texas,Falls,1986,18101
Texas,Falls,1987,17786
Texas,Falls,1988,17650
Texas,Falls,1989,17725
Texas,Falls,1990,17741
Texas,Falls,1991,17653
Texas,Falls,1992,17816
Texas,Falls,1993,18237
Texas,Falls,1994,18374
Texas,Falls,1995,18436
Texas,Falls,1996,18603
Texas,Falls,1997,18570
Texas,Falls,1998,18650
Texas,Falls,1999,18572
Texas,Falls,2000,18522
Texas,Falls,2001,18280
Texas,Falls,2002,18090
Texas,Falls,2003,18086
Texas,Falls,2004,18066
Texas,Falls,2005,17990
Texas,Falls,2006,17945
Texas,Falls,2007,17712
Texas,Falls,2008,17698
Texas,Falls,2009,17762
Texas,Falls,2010,17891
Texas,Falls,2011,17848
Texas,Falls,2012,17570
Texas,Falls,2013,17242
Texas,Falls,2014,17210
Texas,Falls,2015,17216
Texas,Falls,2016,17276
Texas,Falls,2017,17340
Texas,Falls,2018,17231
Texas,Falls,2019,17297
Texas,Fannin,1981,24266
Texas,Fannin,1982,24324
Texas,Fannin,1983,24631
Texas,Fannin,1984,24924
Texas,Fannin,1985,24672
Texas,Fannin,1986,24633
Texas,Fannin,1987,24785
Texas,Fannin,1988,25035
Texas,Fannin,1989,24866
Texas,Fannin,1990,24833
Texas,Fannin,1991,24708
Texas,Fannin,1992,24878
Texas,Fannin,1993,25388
Texas,Fannin,1994,25758
Texas,Fannin,1995,27554
Texas,Fannin,1996,28685
Texas,Fannin,1997,29197
Texas,Fannin,1998,30135
Texas,Fannin,1999,30611
Texas,Fannin,2000,31334
Texas,Fannin,2001,31400
Texas,Fannin,2002,31808
Texas,Fannin,2003,32380
Texas,Fannin,2004,32692
Texas,Fannin,2005,33221
Texas,Fannin,2006,33540
Texas,Fannin,2007,33644
Texas,Fannin,2008,33870
Texas,Fannin,2009,33865
Texas,Fannin,2010,33920
Texas,Fannin,2011,33878
Texas,Fannin,2012,33601
Texas,Fannin,2013,33510
Texas,Fannin,2014,33593
Texas,Fannin,2015,33502
Texas,Fannin,2016,33933
Texas,Fannin,2017,34550
Texas,Fannin,2018,35185
Texas,Fannin,2019,35514
Texas,Fayette,1981,19775
Texas,Fayette,1982,20962
Texas,Fayette,1983,20957
Texas,Fayette,1984,20752
Texas,Fayette,1985,21356
Texas,Fayette,1986,21743
Texas,Fayette,1987,21440
Texas,Fayette,1988,21074
Texas,Fayette,1989,20278
Texas,Fayette,1990,20028
Texas,Fayette,1991,19964
Texas,Fayette,1992,20383
Texas,Fayette,1993,20738
Texas,Fayette,1994,21002
Texas,Fayette,1995,21264
Texas,Fayette,1996,21282
Texas,Fayette,1997,21371
Texas,Fayette,1998,21678
Texas,Fayette,1999,21723
Texas,Fayette,2000,21864
Texas,Fayette,2001,22397
Texas,Fayette,2002,22668
Texas,Fayette,2003,22910
Texas,Fayette,2004,23107
Texas,Fayette,2005,23342
Texas,Fayette,2006,23631
Texas,Fayette,2007,23898
Texas,Fayette,2008,24347
Texas,Fayette,2009,24470
Texas,Fayette,2010,24556
Texas,Fayette,2011,24749
Texas,Fayette,2012,24661
Texas,Fayette,2013,24721
Texas,Fayette,2014,24782
Texas,Fayette,2015,24945
Texas,Fayette,2016,25018
Texas,Fayette,2017,25119
Texas,Fayette,2018,25278
Texas,Fayette,2019,25346
Texas,Fisher,1981,5853
Texas,Fisher,1982,5833
Texas,Fisher,1983,5982
Texas,Fisher,1984,5637
Texas,Fisher,1985,5613
Texas,Fisher,1986,5320
Texas,Fisher,1987,5330
Texas,Fisher,1988,5275
Texas,Fisher,1989,4961
Texas,Fisher,1990,4820
Texas,Fisher,1991,4657
Texas,Fisher,1992,4607
Texas,Fisher,1993,4554
Texas,Fisher,1994,4520
Texas,Fisher,1995,4594
Texas,Fisher,1996,4532
Texas,Fisher,1997,4421
Texas,Fisher,1998,4388
Texas,Fisher,1999,4343
Texas,Fisher,2000,4340
Texas,Fisher,2001,4257
Texas,Fisher,2002,4242
Texas,Fisher,2003,4191
Texas,Fisher,2004,4118
Texas,Fisher,2005,4135
Texas,Fisher,2006,4098
Texas,Fisher,2007,4080
Texas,Fisher,2008,4065
Texas,Fisher,2009,4014
Texas,Fisher,2010,3959
Texas,Fisher,2011,3947
Texas,Fisher,2012,3838
Texas,Fisher,2013,3859
Texas,Fisher,2014,3874
Texas,Fisher,2015,3877
Texas,Fisher,2016,3877
Texas,Fisher,2017,3874
Texas,Fisher,2018,3821
Texas,Fisher,2019,3830
Texas,Floyd,1981,9679
Texas,Floyd,1982,9526
Texas,Floyd,1983,9103
Texas,Floyd,1984,9062
Texas,Floyd,1985,8887
Texas,Floyd,1986,8466
Texas,Floyd,1987,8493
Texas,Floyd,1988,8475
Texas,Floyd,1989,8614
Texas,Floyd,1990,8460
Texas,Floyd,1991,8419
Texas,Floyd,1992,8362
Texas,Floyd,1993,8139
Texas,Floyd,1994,8043
Texas,Floyd,1995,8084
Texas,Floyd,1996,8062
Texas,Floyd,1997,8000
Texas,Floyd,1998,7985
Texas,Floyd,1999,7864
Texas,Floyd,2000,7734
Texas,Floyd,2001,7452
Texas,Floyd,2002,7289
Texas,Floyd,2003,7364
Texas,Floyd,2004,7130
Texas,Floyd,2005,6983
Texas,Floyd,2006,6855
Texas,Floyd,2007,6683
Texas,Floyd,2008,6528
Texas,Floyd,2009,6508
Texas,Floyd,2010,6403
Texas,Floyd,2011,6368
Texas,Floyd,2012,6348
Texas,Floyd,2013,6245
Texas,Floyd,2014,5947
Texas,Floyd,2015,5843
Texas,Floyd,2016,5847
Texas,Floyd,2017,5830
Texas,Floyd,2018,5783
Texas,Floyd,2019,5712
Texas,Foard,1981,2136
Texas,Foard,1982,2125
Texas,Foard,1983,2077
Texas,Foard,1984,2038
Texas,Foard,1985,2062
Texas,Foard,1986,2016
Texas,Foard,1987,1943
Texas,Foard,1988,1971
Texas,Foard,1989,1823
Texas,Foard,1990,1781
Texas,Foard,1991,1741
Texas,Foard,1992,1700
Texas,Foard,1993,1680
Texas,Foard,1994,1672
Texas,Foard,1995,1712
Texas,Foard,1996,1725
Texas,Foard,1997,1712
Texas,Foard,1998,1686
Texas,Foard,1999,1653
Texas,Foard,2000,1594
Texas,Foard,2001,1606
Texas,Foard,2002,1536
Texas,Foard,2003,1513
Texas,Foard,2004,1492
Texas,Foard,2005,1439
Texas,Foard,2006,1432
Texas,Foard,2007,1383
Texas,Foard,2008,1334
Texas,Foard,2009,1321
Texas,Foard,2010,1344
Texas,Foard,2011,1361
Texas,Foard,2012,1310
Texas,Foard,2013,1286
Texas,Foard,2014,1275
Texas,Foard,2015,1225
Texas,Foard,2016,1200
Texas,Foard,2017,1202
Texas,Foard,2018,1191
Texas,Foard,2019,1155
Texas,Fort Bend,1981,142092
Texas,Fort Bend,1982,157335
Texas,Fort Bend,1983,172517
Texas,Fort Bend,1984,182145
Texas,Fort Bend,1985,191195
Texas,Fort Bend,1986,195440
Texas,Fort Bend,1987,197373
Texas,Fort Bend,1988,202503
Texas,Fort Bend,1989,214217
Texas,Fort Bend,1990,228191
Texas,Fort Bend,1991,240604
Texas,Fort Bend,1992,253352
Texas,Fort Bend,1993,264940
Texas,Fort Bend,1994,275507
Texas,Fort Bend,1995,286309
Texas,Fort Bend,1996,299863
Texas,Fort Bend,1997,312547
Texas,Fort Bend,1998,327990
Texas,Fort Bend,1999,343372
Texas,Fort Bend,2000,358738
Texas,Fort Bend,2001,375708
Texas,Fort Bend,2002,397943
Texas,Fort Bend,2003,418747
Texas,Fort Bend,2004,441139
Texas,Fort Bend,2005,462953
Texas,Fort Bend,2006,490916
Texas,Fort Bend,2007,516564
Texas,Fort Bend,2008,542957
Texas,Fort Bend,2009,569130
Texas,Fort Bend,2010,590253
Texas,Fort Bend,2011,606064
Texas,Fort Bend,2012,624824
Texas,Fort Bend,2013,651847
Texas,Fort Bend,2014,684048
Texas,Fort Bend,2015,715331
Texas,Fort Bend,2016,744160
Texas,Fort Bend,2017,767712
Texas,Fort Bend,2018,788081
Texas,Fort Bend,2019,811688
Texas,Franklin,1981,7144
Texas,Franklin,1982,7259
Texas,Franklin,1983,7415
Texas,Franklin,1984,7511
Texas,Franklin,1985,7541
Texas,Franklin,1986,7717
Texas,Franklin,1987,7685
