APINumber,State,County,Latitude,Longitude,Year,TotalBaseWaterVolume,TotalVerticalDepth
42329415400000,Texas,Midland,31.816551,-102.123609,2018,22492092,9644
42329415360000,Texas,Midland,31.816517,-102.123749,2018,24103338,9092
42329388210000,Texas,Midland,31.87092611,-102.1238036,2013,966971,11280
42329385260000,Texas,Midland,31.7416506,-102.1238461,2013,1012275,10350
42329415370000,Texas,Midland,31.816483,-102.123888,2018,21603834,8997
42329392970000,Texas,Midland,32.07317805,-102.1239061,2014,839240,10993
42329424110000,Texas,Midland,31.7338477,-102.1246786,2018,432293,8289
42329411200000,Texas,Midland,31.89719111,-102.1247189,2017,13627231,9626
42329388190000,Texas,Midland,31.87410778,-102.1248256,2013,1167913,11265
42329424100000,Texas,Midland,31.7338099,-102.1248334,2018,434535,9000
42329410980000,Texas,Midland,31.89715389,-102.1248739,2017,13579461,9587
42329410970000,Texas,Midland,31.89713528,-102.1249514,2017,15174798,96110
42329424090000,Texas,Midland,31.7337721,-102.1249878,2018,439767,8871
42329434100000,Texas,Midland,32.066465,-102.125165,2019,26952221,9804.9
42329385630000,Texas,Midland,31.7462262,-102.1251677,2013,1111448,10286
42329434070000,Texas,Midland,32.066545,-102.125191,2019,29648130,9611
42329385610000,Texas,Midland,31.66683544,-102.1254358,2013,1171842,10842
42329381490000,Texas,Midland,32.103188,-102.125786,2012,422488,10795
42329424070000,Texas,Midland,31.7334886,-102.1261475,2018,19216764,9038
42329424060000,Texas,Midland,31.334508,-102.1263021,2018,18954054,8916
42329424040000,Texas,Midland,31.7334131,-102.1264567,2018,19462170,9030
42329396230000,Texas,Midland,31.813697,-102.126703,2015,14455424,9450
42329385600000,Texas,Midland,31.7409642,-102.1267411,2013,1025190,10314
42329390550000,Texas,Midland,32.052737,-102.12677,2017,1987398,11555
42329392270000,Texas,Midland,31.766245,-102.127004,2014,510751.2,10794
42329385160000,Texas,Midland,31.80559833,-102.1273584,2013,1552872,10830
42329388910000,Texas,Midland,31.73802,-102.12767,2014,1758246,11200
42329382130000,Texas,Midland,31.81352176,-102.1277735,2012,1495452,10476
42329342460000,Texas,Midland,31.9834515,-102.1279256,2013,253018,19725
42329411960000,Texas,Midland,31.851746,-102.128028,2017,26851384,9580
42329411950000,Texas,Midland,31.85163,-102.128072,2017,26262199,8978
42329411900000,Texas,Midland,31.851511,-102.128112,2017,28224995,9578
42329411720000,Texas,Midland,31.851395,-102.128155,2017,25694453,8970
42329385290000,Texas,Midland,31.7454828,-102.1282112,2013,1082548,10465
42329424030000,Texas,Midland,31.7328438,-102.1289129,2018,19115250,8318
42329424010000,Texas,Midland,31.7328059,-102.1290675,2018,19065816,8886
42329417410000,Texas,Midland,31.819509,-102.129184,2018,18448811,9059
42329424020000,Texas,Midland,31.732768,-102.129222,2018,18992904,9058
42329417400000,Texas,Midland,31.819628,-102.129224,2018,17720238,9007
42329382230000,Texas,Midland,31.83221,-102.12943,2013,1521324,10754
42329418930000,Texas,Midland,31.853234,-102.129515,2018,21682332,9054
42329418920000,Texas,Midland,31.853216,-102.129593,2018,25562922,9574
42329418910000,Texas,Midland,31.853197,-102.129671,2018,21302862,9054
42329400100000,Texas,Midland,32.08624996,-102.1296972,2015,10471188,9060
42329418900000,Texas,Midland,31.853179,-102.129748,2018,25829370,9582
42329418890000,Texas,Midland,31.85316,-102.129826,2018,21463554,9047.5
42329418880000,Texas,Midland,31.851755,-102.129903,2018,25734366,9601
42329400090000,Texas,Midland,32.08575696,-102.1299324,2015,11470074,8338
42329380360000,Texas,Midland,31.7477069,-102.1300392,2012,894247,10925
42329399080000,Texas,Midland,31.6636722,-102.1300944,2015,15070482,8724
42329409310000,Texas,Midland,31.96008,-102.1301778,2016,14767830,9175
42329396090000,Texas,Midland,31.734233,-102.130242,2015,1171590,11189
42329405380000,Texas,Midland,31.960067,-102.130254,2017,13411608,8600
42329410570000,Texas,Midland,31.960067,-102.130255,2016,13998306,9547
42329405390000,Texas,Midland,31.960067,-102.130256,2017,17517066,9547
42329409820000,Texas,Midland,31.960049,-102.130333,2016,14053368,8400
42329411970000,Texas,Midland,31.851286,-102.130552,2017,24444517,8966
42329383100000,Texas,Midland,32.057458,-102.13058,2014,982954.3902,11309
42329389470000,Texas,Midland,31.6759992,-102.1305899,2014,15300924,9497
42329411980000,Texas,Midland,31.851252,-102.130691,2017,24568579,9576
42329403670000,Texas,Midland,31.699661,-102.130843,2015,3731414,9579
42329401610000,Texas,Midland,31.701752,-102.131358,2015,3993528,9485
42329385090000,Texas,Midland,31.6833055,-102.1317028,2013,1361838,10350
42329384910000,Texas,Midland,31.820683,-102.132094,2013,1495483,10836
42329382340000,Texas,Midland,32.062115,-102.132112,2014,1108170,11270
42329434090000,Texas,Midland,32.064831,-102.132392,2019,30782839,9640
42329434080000,Texas,Midland,32.064911,-102.132418,2019,29912194,9814.6
42329434060000,Texas,Midland,32.06499,-102.132443,2019,29105826,9810.6
42329400070000,Texas,Midland,32.08472554,-102.1327974,2017,1657792,20474
42329382210000,Texas,Midland,31.83994,-102.13286,2012,1345907,10745
42329389820000,Texas,Midland,31.8362616,-102.1331067,2014,14157534,9704
42329410960000,Texas,Midland,31.89504,-102.13366,2017,10108215,9579
42329410950000,Texas,Midland,31.895,-102.13382,2017,13322084,9217
42329378390000,Texas,Midland,32.000066,-102.133894,2012,1005060,10741
42329410930000,Texas,Midland,31.89498,-102.1339,2017,13660591,9559
42329403520000,Texas,Midland,31.700771,-102.134159,2015,4139310,9485
42329390970000,Texas,Midland,31.986886,-102.134179,2014,9277455.6,19300
42329410390000,Texas,Midland,31.684578,-102.134222,2016,34145832,8778
42329383090000,Texas,Midland,32.056426,-102.134768,2014,839225.9024,11356
42329389290000,Texas,Midland,31.6764194,-102.1351556,2013,6016160,9497
42329393150000,Texas,Midland,31.8134527,-102.1354389,2015,16608237,9650
42329385620000,Texas,Midland,31.7387298,-102.1355871,2013,934839,10465
42329420650000,Texas,Midland,31.881084,-102.135606,2018,34438414,9600
42329420660000,Texas,Midland,31.881084,-102.135607,2018,23048593,9055
42329379060000,Texas,Midland,32.001042,-102.135628,2012,1540980,11745
42329403780000,Texas,Midland,31.698426,-102.135924,2015,4640748,9560
42329407160000,Texas,Midland,32.024586,-102.136064,2016,22124634,8967
42329403530000,Texas,Midland,31.700088,-102.136458,2015,4579945,9470
42329417420000,Texas,Midland,31.93073056,-102.1365628,2018,16999387,9184
42329417460000,Texas,Midland,31.93071194,-102.1366403,2018,11640200.73,9786
42329417470000,Texas,Midland,31.93069333,-102.1367178,2018,16708083,9197
42329386360000,Texas,Midland,31.8373,-102.13679,2013,1797180,10750
42329417450000,Texas,Midland,31.93067472,-102.1367956,2018,22125755,9757
42329417300000,Texas,Midland,31.93065583,-102.1368731,2018,17007178,9203
42329403010000,Texas,Midland,32.08511,-102.13694,2015,337273,17724
42329417290000,Texas,Midland,31.9306375,-102.1369506,2018,22090356,9854
42329403000000,Texas,Midland,32.08521,-102.13697,2015,492059.245,9069
42329381350000,Texas,Midland,32.063497,-102.137033,2013,275083,10823
42329385300000,Texas,Midland,31.7432861,-102.1372082,2013,1126549,10350
42329385580000,Texas,Midland,31.753562,-102.1372963,2013,1054367,10444
42329388760000,Texas,Midland,32.0663583,-102.1379612,2014,767802,10825
42329409150000,Texas,Midland,31.805174,-102.138099,2016,32517660,8943
42329416040000,Texas,Midland,32.024106,-102.138117,2019,30038064,9768
42329382220000,Texas,Midland,31.79979618,-102.1383144,2013,1631786,0
42329420640000,Texas,Midland,31.880428,-102.138352,2018,22812177,9078
42329420630000,Texas,Midland,31.880428,-102.138353,2018,34126076,9531
42329423050000,Texas,Midland,31.85657,-102.138405,2019,15638762,9058
42329423040000,Texas,Midland,31.85655194,-102.1384828,2019,19694892,9571
42329423030000,Texas,Midland,31.856533,-102.13856,2019,15521512,9045
42329409420000,Texas,Midland,31.679365,-102.138561,2016,20942449,8783
42329409410000,Texas,Midland,31.679484,-102.1386,2016,23208615,9495
42329423020000,Texas,Midland,31.856515,-102.1386381,2019,19926396,9586
42329392770000,Texas,Midland,31.73214,-102.13865,2014,1519602,11150
42329423010000,Texas,Midland,31.856496,-102.138715,2019,15277461,9025
42329422990000,Texas,Midland,31.85647778,-102.1387931,2019,19337262,9582
42329381340000,Texas,Midland,32.069617,-102.139006,2013,848465,10865
42329399270000,Texas,Midland,31.81583,-102.139272,2015,88556,0
42329399090000,Texas,Midland,31.815949,-102.13931,2015,80287,0
42329399100000,Texas,Midland,31.81607,-102.139348,2015,12038857,0
42329407650000,Texas,Midland,31.841803,-102.139349,2017,27392617,8973
42329407640000,Texas,Midland,31.841823,-102.139518,2017,28742818,9472
42329388770000,Texas,Midland,32.07195895,-102.1397181,2014,904092,10686
42329416060000,Texas,Midland,32.023625,-102.140169,2019,29783460,9753
42329392780000,Texas,Midland,32.047818,-102.1403474,2016,1170078,10865
42329379440000,Texas,Midland,31.73758,-102.14042,2012,1060500,10525
42329380660000,Texas,Midland,31.4851,-102.1406,2012,1029546,11230
42329393060000,Texas,Midland,32.059633,-102.140779,2016,349316.9231,10835
42329409140000,Texas,Midland,31.804526,-102.140811,2016,30568734,8949
42329379130000,Texas,Midland,32.047929,-102.140812,2014,2591610,10751
42329420620000,Texas,Midland,31.879792,-102.14102,2018,22907276,9068
42329420610000,Texas,Midland,31.879792,-102.14103,2018,34062321,9602
42329408980000,Texas,Midland,32.023385,-102.141196,2017,21388290,9432
42329391530000,Texas,Midland,32.0024792,-102.14141,2014,379228,9824
42329393050000,Texas,Midland,31.820646,-102.141512,2015,14538346,9630
42329383660000,Texas,Midland,32.0672135,-102.141801,2013,1843702,11300
42329408970000,Texas,Midland,32.0231,-102.1422,2017,22971942,9769
42329408940000,Texas,Midland,32.023144,-102.142222,2017,22758120,9053
42329386380000,Texas,Midland,31.829596,-102.142376,2013,1731870,10898
42329390880000,Texas,Midland,31.673894,-102.142806,2014,21058543,9554
42329399110000,Texas,Midland,31.73447,-102.14287,2015,1175160,11177
42329409330000,Texas,Midland,31.681321,-102.143187,2016,24707106,8790
42329409400000,Texas,Midland,31.68144,-102.143226,2016,23348911,9105
42329409320000,Texas,Midland,31.68156,-102.14327,2016,23955018,9468
42329385570000,Texas,Midland,31.8326666,-102.1432889,2013,1948579,11500
42329436780000,Texas,Midland,32.08219694,-102.1435006,2019,10595985,9309
42329411050000,Texas,Midland,31.819875,-102.143506,2016,24379366,9609
42329436770000,Texas,Midland,32.08216799,-102.1436251,2019,11104117,8538
42329399070000,Texas,Midland,31.954605,-102.143876,2015,12233216,9535
42329398870000,Texas,Midland,32.08336071,-102.1439765,2015,7252870.8,9064
42329417260000,Texas,Midland,31.92722222,-102.1441667,2018,19578094,9224
42329404140000,Texas,Midland,32.049834,-102.144219,2016,1026984,10891
42329398840000,Texas,Midland,32.08331305,-102.1442289,2015,407143.443,8295
42329417250000,Texas,Midland,31.92722222,-102.1444167,2018,19937274,9820
42329417240000,Texas,Midland,31.92722222,-102.1444444,2018,18765306,9200
42329384870000,Texas,Midland,31.80947,-102.14451,2013,1754693,10715
42329382600000,Texas,Midland,32.058596,-102.144903,2013,1816962,11206
42329410410000,Texas,Midland,31.845386,-102.144946,2017,31528126,9538
42329415010000,Texas,Midland,31.805167,-102.145024,2017,18838218,9649
42329410430000,Texas,Midland,31.84535,-102.145086,2017,31061341,8975
42329414990000,Texas,Midland,31.805133,-102.145163,2017,18515238,9059
42329414980000,Texas,Midland,31.805098,-102.145302,2017,18376806,8374
42329385700000,Texas,Midland,31.7438575,-102.1455047,2013,1161877,10550
42329379680000,Texas,Midland,32.053506,-102.145786,2014,2628822,11410
42329413670000,Texas,Midland,31.90742417,-102.1458508,2017,21973638,9224
42329413610000,Texas,Midland,31.90740583,-102.1459283,2017,34930657,9768
42329413600000,Texas,Midland,31.90738722,-102.1460058,2017,22252311,9227
42329413590000,Texas,Midland,31.90736889,-102.1460833,2017,33448474,9721
42329407170000,Texas,Midland,32.0606748,-102.1461341,2016,22066800,9437
42329425170000,Texas,Midland,31.72756691,-102.1463691,2018,24024126,9235
42329411220000,Texas,Midland,31.7504997,-102.1464194,2017,15563268,9364
42329411230000,Texas,Midland,31.7504619,-102.1465741,2017,16252278,9788
42329387980000,Texas,Midland,31.80067,-102.14662,2013,1313323.2,11085
42329411240000,Texas,Midland,31.750443,-102.1466514,2017,16499658,9788
42329390760000,Texas,Midland,31.73007,-102.14685,2014,1554084,11250
42329385720000,Texas,Midland,31.7484074,-102.1468541,2013,1115677,10500
42329417610000,Texas,Midland,32.0604,-102.147,2018,633835,9401
42329417660000,Texas,Midland,32.060449,-102.147089,2018,830783,9718
42329417620000,Texas,Midland,32.0604,-102.1471,2018,670904,9742
42329417650000,Texas,Midland,32.0604,-102.1472,2018,655331,8352
42329411250000,Texas,Midland,31.7501596,-102.1478111,2017,15436596,8941
42329411260000,Texas,Midland,31.7501407,-102.1478886,2017,15267420,9138
42329411270000,Texas,Midland,31.7501027,-102.1480433,2017,15518202,9388
42329411280000,Texas,Midland,31.7500841,-102.1481206,2017,15605352,9793
42329389860000,Texas,Midland,31.970584,-102.148332,2014,1549590,10906
42329381180000,Texas,Midland,32.076294,-102.148386,2013,464944,10825
42329382510000,Texas,Midland,31.83467877,-102.1487979,2013,1868790,0
42329417270000,Texas,Midland,31.953081,-102.148973,2018,19578095,9783
42329380890000,Texas,Midland,31.89061,-102.14902,2012,1015388,10896
42329379450000,Texas,Midland,31.72779,-102.14918,2012,1168650,10670
42329432640000,Texas,Midland,31.81098,-102.149183,2019,22789765,9075
42329411290000,Texas,Midland,31.7498006,-102.1492804,2016,16277764,9602
42329432790000,Texas,Midland,31.81095,-102.149307,2019,28875471,8328
42329411300000,Texas,Midland,31.7497817,-102.1493578,2016,16064293,9152
42329411310000,Texas,Midland,31.749744,-102.1495125,2016,16360630,9391
42329411320000,Texas,Midland,31.7497251,-102.1495899,2016,16408020,9787
42329413140000,Texas,Midland,31.682124,-102.149668,2017,31596848,8801
42329413130000,Texas,Midland,31.682243,-102.149706,2017,31687116,8872
42329413120000,Texas,Midland,31.682362,-102.149746,2017,32190971,9427
42329413150000,Texas,Midland,31.67951,-102.150021,2017,29226954,8888
42329413160000,Texas,Midland,31.679629,-102.15006,2017,28073362,9470
42329381800000,Texas,Midland,32.003676,-102.150133,2014,2108778,11655
42329391050000,Texas,Midland,31.8322694,-102.15035,2014,11294623,9539
42329394310000,Texas,Midland,31.831472,-102.150465,2016,22475874.31,9989
42329375280000,Texas,Midland,32.05573,-102.15048,2012,973198,11663
42329413390000,Texas,Midland,31.90493417,-102.1507633,2017,20959390,9244
42329382100000,Texas,Midland,31.8413428,-102.1507714,2012,1415578,10680
42329413450000,Texas,Midland,31.90491556,-102.1508408,2017,31041418,9809
42329413440000,Texas,Midland,31.90489694,-102.1509186,2017,21815374,9197
42329413380000,Texas,Midland,31.90487833,-102.1509961,2017,30854116,8951
42329432850000,Texas,Midland,31.810721,-102.151176,2019,27655457,9625
42329392490000,Texas,Midland,31.97354,-102.151205,2014,18252543,9811
42329432840000,Texas,Midland,31.81069,-102.1513,2019,24804629,9086
42329392570000,Texas,Midland,31.97354,-102.151302,2014,16975769,18683
42329432810000,Texas,Midland,31.81066,-102.151424,2019,24450179,8301
42329398710000,Texas,Midland,31.973244,-102.151467,2015,17359692,18700
42329387480000,Texas,Midland,31.86000507,-102.1515456,2013,1793190,11075
42329432860000,Texas,Midland,31.810629,-102.151547,2019,24542261,9011
42329398720000,Texas,Midland,31.973222,-102.151561,2015,17322942,18829
42329382010000,Texas,Midland,31.65585,-102.15173,2012,1030827,10690
42329403970000,Texas,Midland,31.97306,-102.15225,2016,16853928,9529
42329408550000,Texas,Midland,31.97302,-102.15243,2016,17061996,9567
42329380900000,Texas,Midland,31.9051,-102.1527,2012,876003,11400
42329392280000,Texas,Midland,31.709068,-102.152779,2014,759776.2105,9830
42329409030000,Texas,Midland,32.0591104,-102.1528118,2017,20848506,9045
42329399050000,Texas,Midland,31.954605,-102.152876,2015,10872479,9151
42329384380000,Texas,Midland,32.072179,-102.15288,2014,1818558,11290
42329399590000,Texas,Midland,31.952398,-102.153044,2015,11738690,9153
42329419250000,Texas,Midland,31.70804608,-102.1532758,2018,19683342,9761
42329419270000,Texas,Midland,31.7080461,-102.153276,2018,19973898,8202
42329420830000,Texas,Midland,31.9728341,-102.153326,2018,20565552,9871
42329419260000,Texas,Midland,31.70799602,-102.1533519,2018,19931100,8395
42329420920000,Texas,Midland,31.9727892,-102.1535122,2018,20615490,9649
42329394380000,Texas,Midland,31.845563,-102.153546,2014,11166995,0
42329401590000,Texas,Midland,31.974734,-102.153664,2017,11450771,9766
42329384290000,Texas,Midland,32.077419,-102.153689,2013,684388,10805
42329401570000,Texas,Midland,31.974704,-102.153787,2017,11266225,9263
42329390780000,Texas,Midland,31.87881,-102.15389,2016,404658.6809,11259
42329416140000,Texas,Midland,31.677922,-102.153912,2018,18882318,8824
42329401580000,Texas,Midland,31.974674,-102.153912,2017,11563141,8500
42329416130000,Texas,Midland,31.678041,-102.153952,2018,20810674,9487
42329416120000,Texas,Midland,31.678007,-102.154091,2018,21772477,9167
