State,County,Year,Volume,Count
Texas,Reagan,2013,1129000,2
Texas,Reagan,2013,11419842,2
Texas,Reagan,2013,2365196,2
Texas,Reagan,2013,1106690,2
Texas,Reagan,2013,2045966,2
Texas,Reagan,2013,2099038,2
Texas,Reagan,2013,1099844,2
Texas,Reagan,2013,1950732,2
Texas,Reagan,2013,1776348,2
Texas,Reagan,2013,1883238,2
Texas,Reagan,2013,13718334,2
Texas,Reagan,2013,20672652,2
Texas,Reagan,2013,3272430,2
Texas,Reagan,2013,2596314,2
Texas,Reagan,2013,1863763,2
Texas,Reagan,2013,1080000,2
Texas,Reagan,2013,2974132,2
Texas,Reagan,2013,4263900,2
Texas,Reagan,2014,14325570,2
Texas,Reagan,2014,8140566,2
Texas,Reagan,2014,57876,2
Texas,Reagan,2014,15921696,2
Texas,Reagan,2014,15284787,2
Texas,Reagan,2014,4270812,2
Texas,Reagan,2014,13698720,2
Texas,Reagan,2014,10182174,2
Texas,Reagan,2014,13287456,2
Texas,Reagan,2014,13124790,2
Texas,Reagan,2014,10133747,2
Texas,Reagan,2014,11720562,2
Texas,Reagan,2014,19140413,2
Texas,Reagan,2014,20719230,2
Texas,Reagan,2014,20471010,2
Texas,Reagan,2014,18141186,2
Texas,Reagan,2014,22192380,2
Texas,Reagan,2014,17922618,2
Texas,Reagan,2014,22033788,2
Texas,Reagan,2014,14211036,2
Texas,Reagan,2014,17796828,2
Texas,Reagan,2014,25893546,2
Texas,Reagan,2014,1206156,2
Texas,Reagan,2014,3251934,2
Texas,Reagan,2014,1069323,2
Texas,Reagan,2014,13090812,2
Texas,Reagan,2014,1321241,2
Texas,Reagan,2014,1074019,2
Texas,Reagan,2014,20404524,2
Texas,Reagan,2014,27785394,2
Texas,Reagan,2014,22444800,2
Texas,Reagan,2014,12305664,2
Texas,Reagan,2014,9910698,2
Texas,Reagan,2014,1991346,2
Texas,Reagan,2014,4629660,2
Texas,Reagan,2014,4832352,2
Texas,Reagan,2015,8588538,2
Texas,Reagan,2015,14194824,2
Texas,Reagan,2015,23076522,2
Texas,Reagan,2015,19820724,2
Texas,Reagan,2015,26566722,2
Texas,Reagan,2015,31516044,2
Texas,Reagan,2015,15997296,2
Texas,Reagan,2015,34608294,2
Texas,Reagan,2015,17813964,2
Texas,Reagan,2015,30351888,2
Texas,Reagan,2015,25006800,2
Texas,Reagan,2015,2496302,2
Texas,Reagan,2015,22723848,2
Texas,Reagan,2015,23045904,2
Texas,Reagan,2015,23673762,2
Texas,Reagan,2015,26240130,2
Texas,Reagan,2015,14093394,2
Texas,Reagan,2015,34358940,2
Texas,Reagan,2015,20264748,2
Texas,Reagan,2015,29759100,2
Texas,Reagan,2015,13490526,2
Texas,Reagan,2015,20946324,2
Texas,Reagan,2015,11929512,2
Texas,Reagan,2015,12603806,2
Texas,Reagan,2015,15283548,2
Texas,Reagan,2015,14771442,2
Texas,Reagan,2016,31098981,2
Texas,Reagan,2016,17346126,2
Texas,Reagan,2016,2668554,2
Texas,Reagan,2016,37878456,2
Texas,Reagan,2016,40778094,2
Texas,Reagan,2016,31662540,2
Texas,Reagan,2016,31271268,2
Texas,Reagan,2016,25118562,2
Texas,Reagan,2016,15148308,2
Texas,Reagan,2016,29444520,2
Texas,Reagan,2016,33471102,2
Texas,Reagan,2016,26491332,2
Texas,Reagan,2016,34427862,2
Texas,Reagan,2016,37212882,2
Texas,Reagan,2016,35609112,2
Texas,Reagan,2016,45341772,2
Texas,Reagan,2017,33391092,2
Texas,Reagan,2017,388668,2
Texas,Reagan,2017,31083864,2
Texas,Reagan,2017,52327758,2
Texas,Reagan,2017,14701092,2
Texas,Reagan,2017,71124480,2
Texas,Reagan,2017,29469048,2
Texas,Reagan,2017,31617504,2
Texas,Reagan,2017,48296010,2
Texas,Reagan,2017,44330958,2
Texas,Reagan,2017,57589644,2
Texas,Reagan,2017,37506000,2
Texas,Reagan,2017,40269558,2
Texas,Reagan,2017,44283288,2
Texas,Reagan,2017,43239672,2
Texas,Reagan,2017,29795010,2
Texas,Reagan,2017,38214624,2
Texas,Reagan,2017,46472874,2
Texas,Reagan,2017,38019030,2
Texas,Reagan,2017,410718,2
Texas,Reagan,2017,37688868,2
Texas,Reagan,2017,38103744,2
Texas,Reagan,2017,50689506,2
Texas,Reagan,2017,36936732,2
Texas,Reagan,2017,44330244,2
Texas,Reagan,2017,39106242,2
Texas,Reagan,2017,45823134,2
Texas,Reagan,2017,44277954,2
Texas,Reagan,2018,54019980,2
Texas,Reagan,2018,37444428,2
Texas,Reagan,2018,43723680,2
Texas,Reagan,2018,39752496,2
Texas,Reagan,2018,24989034,2
Texas,Reagan,2018,44125620,2
Texas,Reagan,2018,24166842,2
Texas,Reagan,2018,32066118,2
Texas,Reagan,2018,39825828,2
Texas,Reagan,2018,45010812,2
Texas,Reagan,2018,43884330,2
Texas,Reagan,2018,25632600,2
Texas,Reagan,2018,24199266,2
Texas,Reagan,2018,24473820,2
Texas,Reagan,2018,43239840,2
Texas,Reagan,2018,29502018,2
Texas,Reagan,2018,29283450,2
Texas,Reagan,2018,18012246,2
Texas,Reagan,2018,65804676,2
Texas,Reagan,2018,34877640,2
Texas,Reagan,2018,35055300,2
Texas,Reagan,2018,29937474,2
Texas,Reagan,2018,39307338,2
Texas,Reagan,2018,42643272,2
Texas,Reagan,2018,49647108,2
Texas,Reagan,2018,38170944,2
Texas,Reagan,2018,26265582,2
Texas,Reagan,2018,36600270,2
Texas,Reagan,2018,9452898,2
Texas,Reagan,2018,34264398,2
Texas,Reagan,2018,45311364,2
Texas,Reagan,2018,71530746,2
Texas,Reagan,2018,70820106,2
Texas,Reagan,2018,41751654,2
Texas,Reagan,2018,38822868,2
Texas,Reagan,2019,41556816,2
Texas,Reagan,2019,33802734,2
Texas,Reagan,2019,17858652,2
Texas,Reagan,2019,34271958,2
Texas,Reagan,2019,49135506,2
Texas,Reagan,2019,42154392,2
Texas,Reagan,2019,39381342,2
Texas,Reagan,2019,44269470,2
Texas,Reagan,2019,46868472,2
Texas,Reagan,2019,59702496,2
Texas,Real,2004,285136,2
Texas,Reeves,2001,23000,2
Texas,Reeves,2002,9048,2
Texas,Reeves,2004,1582980,2
Texas,Reeves,2004,31726,2
Texas,Reeves,2004,102500,2
Texas,Reeves,2005,908604,2
Texas,Reeves,2005,78636,2
Texas,Reeves,2005,26620,2
Texas,Reeves,2006,2872834,2
Texas,Reeves,2006,73000,2
Texas,Reeves,2006,77826,2
Texas,Reeves,2006,23900,2
Texas,Reeves,2007,1477350,2
Texas,Reeves,2007,73000,2
Texas,Reeves,2008,54000,2
Texas,Reeves,2008,2208133,2
Texas,Reeves,2008,134000,2
Texas,Reeves,2009,399192,2
Texas,Reeves,2010,2351088,2
Texas,Reeves,2010,1783028,2
Texas,Reeves,2010,2049063,2
Texas,Reeves,2010,1261764,2
Texas,Reeves,2010,77070,2
Texas,Reeves,2011,2785528,2
Texas,Reeves,2011,2419875,2
Texas,Reeves,2011,1797680,2
Texas,Reeves,2011,2379426,2
Texas,Reeves,2011,448896,2
Texas,Reeves,2011,597621,2
Texas,Reeves,2011,2040108,2
Texas,Reeves,2011,709464,2
Texas,Reeves,2012,1017324,2
Texas,Reeves,2012,4245192,2
Texas,Reeves,2012,2152500,2
Texas,Reeves,2012,1015543,2
Texas,Reeves,2012,1900079,2
Texas,Reeves,2012,2402442,2
Texas,Reeves,2012,7837032,2
Texas,Reeves,2012,1522801,2
Texas,Reeves,2012,1706754,2
Texas,Reeves,2012,1621452,2
Texas,Reeves,2012,62324,2
Texas,Reeves,2012,2665068,2
Texas,Reeves,2012,2978724,2
Texas,Reeves,2012,1554672,2
Texas,Reeves,2012,1959406,2
Texas,Reeves,2012,1682013,2
Texas,Reeves,2012,2426274,2
Texas,Reeves,2012,2407398,2
Texas,Reeves,2012,1407611,2
Texas,Reeves,2012,3875466,2
Texas,Reeves,2012,3224214,2
Texas,Reeves,2012,1878114,2
Texas,Reeves,2012,2831786,2
Texas,Reeves,2012,6596520,2
Texas,Reeves,2012,2112660,2
Texas,Reeves,2012,2899134,2
Texas,Reeves,2012,2006928,2
Texas,Reeves,2012,1736784,2
Texas,Reeves,2012,1199142,2
Texas,Reeves,2012,3230850,2
Texas,Reeves,2012,31200,2
Texas,Reeves,2012,126000,2
Texas,Reeves,2012,2358814,2
Texas,Reeves,2012,140078,2
Texas,Reeves,2013,1851335,2
Texas,Reeves,2013,2056196,2
Texas,Reeves,2013,534875,2
Texas,Reeves,2013,5849802,2
Texas,Reeves,2013,3035298,2
Texas,Reeves,2013,3297546,2
Texas,Reeves,2013,7053816,2
Texas,Reeves,2013,3278957,2
Texas,Reeves,2013,3045938,2
Texas,Reeves,2013,2061864,2
Texas,Reeves,2013,2711097,2
Texas,Reeves,2013,1416198,2
Texas,Reeves,2013,1342940,2
Texas,Reeves,2013,1471213,2
Texas,Reeves,2013,1507212,2
Texas,Reeves,2013,206596,2
Texas,Reeves,2013,1353664,2
Texas,Reeves,2013,1384966,2
Texas,Reeves,2013,1620486,2
Texas,Reeves,2013,14089152,2
Texas,Reeves,2013,1445122,2
Texas,Reeves,2013,4894881,2
Texas,Reeves,2013,7015680,2
Texas,Reeves,2013,1224420,2
Texas,Reeves,2013,3867130,2
Texas,Reeves,2013,1561357,2
Texas,Reeves,2013,973619,2
Texas,Reeves,2013,5408466,2
Texas,Reeves,2013,3403680,2
Texas,Reeves,2013,1561944,2
Texas,Reeves,2013,1509052,2
Texas,Reeves,2013,2060142,2
Texas,Reeves,2013,2984562,2
Texas,Reeves,2013,1829764,2
Texas,Reeves,2013,4552422,2
Texas,Reeves,2013,7294518,2
Texas,Reeves,2013,228431,2
Texas,Reeves,2013,12765974,2
Texas,Reeves,2013,560797,2
Texas,Reeves,2013,8319024,2
Texas,Reeves,2013,10579842,2
Texas,Reeves,2014,17617530,2
Texas,Reeves,2014,12714072,2
Texas,Reeves,2014,16956366,2
Texas,Reeves,2014,16415112,2
Texas,Reeves,2014,11370996,2
Texas,Reeves,2014,4906272,2
Texas,Reeves,2014,8996568,2
Texas,Reeves,2014,38995824,2
Texas,Reeves,2014,8322090,2
Texas,Reeves,2014,6359556,2
Texas,Reeves,2014,12817686,2
Texas,Reeves,2014,4245246,2
Texas,Reeves,2014,8879010,2
Texas,Reeves,2014,10167268,2
Texas,Reeves,2014,11442606,2
Texas,Reeves,2014,9543996,2
Texas,Reeves,2014,8370306,2
Texas,Reeves,2014,589702,2
Texas,Reeves,2014,12144594,2
Texas,Reeves,2014,11793726,2
Texas,Reeves,2014,13269228,2
Texas,Reeves,2014,19733616,2
Texas,Reeves,2014,12244680,2
Texas,Reeves,2014,14952504,2
Texas,Reeves,2014,17677002,2
Texas,Reeves,2014,7698138,2
Texas,Reeves,2015,9160905,2
Texas,Reeves,2015,50392986,2
Texas,Reeves,2015,14791476,2
Texas,Reeves,2015,7316064,2
Texas,Reeves,2015,6881700,2
Texas,Reeves,2015,10896102,2
Texas,Reeves,2015,14090412,2
Texas,Reeves,2015,29959188,2
Texas,Reeves,2015,32939214,2
Texas,Reeves,2015,12397812,2
Texas,Reeves,2015,9439988,2
Texas,Reeves,2015,16502640,2
Texas,Reeves,2015,14698950,2
Texas,Reeves,2015,21747600,2
Texas,Reeves,2015,24176670,2
Texas,Reeves,2015,11191404,2
Texas,Reeves,2015,11910037,2
Texas,Reeves,2015,12490464,2
Texas,Reeves,2015,11370282,2
Texas,Reeves,2015,6910638,2
Texas,Reeves,2015,69739026,2
Texas,Reeves,2015,24529722,2
Texas,Reeves,2015,5162304,2
Texas,Reeves,2015,15601824,2
Texas,Reeves,2015,10714956,2
Texas,Reeves,2015,16135560,2
Texas,Reeves,2015,26186790,2
Texas,Reeves,2015,18790254,2
Texas,Reeves,2015,17445120,2
Texas,Reeves,2015,17634582,2
Texas,Reeves,2015,16496844,2
Texas,Reeves,2015,14811258,2
Texas,Reeves,2015,11415264,2
Texas,Reeves,2015,5208378,2
Texas,Reeves,2015,11974536,2
Texas,Reeves,2015,12000,2
Texas,Reeves,2016,18212670,2
Texas,Reeves,2016,17655414,2
Texas,Reeves,2016,15436680,2
Texas,Reeves,2016,929964,2
Texas,Reeves,2016,20694786,2
Texas,Reeves,2016,14956788,2
Texas,Reeves,2016,44211132,2
Texas,Reeves,2016,17106768,2
Texas,Reeves,2016,24369954,2
Texas,Reeves,2016,22590666,2
Texas,Reeves,2016,26994156,2
Texas,Reeves,2016,27899298,2
Texas,Reeves,2016,25139772,2
Texas,Reeves,2016,28587720,2
Texas,Reeves,2016,17964450,2
Texas,Reeves,2016,27948018,2
Texas,Reeves,2016,15467844,2
Texas,Reeves,2016,10483200,2
Texas,Reeves,2016,18662070,2
Texas,Reeves,2016,7251854,2
Texas,Reeves,2016,11195310,2
Texas,Reeves,2016,27503952,2
Texas,Reeves,2016,15022686,2
Texas,Reeves,2016,16899204,2
Texas,Reeves,2016,20224134,2
Texas,Reeves,2017,23079378,2
Texas,Reeves,2017,21313152,2
Texas,Reeves,2017,62348916,2
Texas,Reeves,2017,26918430,2
Texas,Reeves,2017,33187350,2
Texas,Reeves,2017,19989228,2
Texas,Reeves,2017,28411740,2
Texas,Reeves,2017,27015240,2
Texas,Reeves,2017,21422226,2
Texas,Reeves,2017,47965680,2
Texas,Reeves,2017,51487842,2
Texas,Reeves,2017,22004556,2
Texas,Reeves,2017,14470848,2
Texas,Reeves,2017,24100860,2
Texas,Reeves,2017,52165680,2
Texas,Reeves,2017,57418242,2
Texas,Reeves,2017,20588232,2
Texas,Reeves,2017,20981730,2
Texas,Reeves,2017,61829670,2
Texas,Reeves,2017,27958476,2
Texas,Reeves,2017,44680230,2
Texas,Reeves,2017,36045240,2
Texas,Reeves,2017,58096164,2
Texas,Reeves,2017,19981290,2
Texas,Reeves,2017,17393208,2
Texas,Reeves,2017,43743378,2
Texas,Reeves,2017,39623262,2
Texas,Reeves,2017,21330078,2
Texas,Reeves,2017,19883640,2
Texas,Reeves,2017,57843618,2
Texas,Reeves,2017,33938142,2
Texas,Reeves,2017,16963044,2
Texas,Reeves,2017,40518870,2
Texas,Reeves,2017,38997798,2
Texas,Reeves,2017,46756332,2
Texas,Reeves,2017,37795506,2
Texas,Reeves,2017,43618302,2
Texas,Reeves,2017,39840990,2
Texas,Reeves,2017,39346986,2
Texas,Reeves,2017,26035002,2
Texas,Reeves,2017,46809504,2
Texas,Reeves,2017,57984612,2
Texas,Reeves,2017,43467900,2
Texas,Reeves,2017,31640700,2
Texas,Reeves,2017,43210734,2
Texas,Reeves,2017,41731998,2
Texas,Reeves,2017,33651660,2
Texas,Reeves,2017,40296858,2
Texas,Reeves,2017,34263600,2
Texas,Reeves,2017,39650310,2
Texas,Reeves,2017,23503578,2
Texas,Reeves,2017,44748690,2
Texas,Reeves,2017,40398498,2
Texas,Reeves,2017,32372676,2
Texas,Reeves,2017,23778762,2
Texas,Reeves,2017,40503414,2
Texas,Reeves,2017,36120504,2
Texas,Reeves,2017,35982114,2
Texas,Reeves,2017,41605116,2
Texas,Reeves,2017,15348270,2
Texas,Reeves,2017,35063238,2
Texas,Reeves,2017,26127192,2
Texas,Reeves,2017,26300274,2
Texas,Reeves,2017,30279522,2
Texas,Reeves,2017,32703174,2
Texas,Reeves,2017,15525342,2
Texas,Reeves,2017,15980580,2
Texas,Reeves,2017,33614784,2
Texas,Reeves,2017,15370320,2
Texas,Reeves,2017,23112936,2
Texas,Reeves,2017,34540086,2
Texas,Reeves,2017,41164914,2
Texas,Reeves,2017,33886146,2
Texas,Reeves,2017,30279354,2
Texas,Reeves,2017,46262160,2
Texas,Reeves,2017,18791010,2
Texas,Reeves,2017,19348896,2
Texas,Reeves,2017,18761223,2
Texas,Reeves,2018,41307210,2
Texas,Reeves,2018,56677194,2
Texas,Reeves,2018,18810120,2
Texas,Reeves,2018,15185016,2
Texas,Reeves,2018,43691760,2
Texas,Reeves,2018,41945148,2
Texas,Reeves,2018,19785780,2
Texas,Reeves,2018,48491100,2
Texas,Reeves,2018,53924136,2
Texas,Reeves,2018,42350532,2
Texas,Reeves,2018,51233196,2
Texas,Reeves,2018,20351058,2
Texas,Reeves,2018,47430054,2
Texas,Reeves,2018,50443260,2
Texas,Reeves,2018,17073672,2
Texas,Reeves,2018,18912264,2
Texas,Reeves,2018,41199522,2
Texas,Reeves,2018,8478819,2
Texas,Reeves,2018,34893138,2
Texas,Reeves,2018,45662148,2
Texas,Reeves,2018,71997240,2
Texas,Reeves,2018,60954558,2
Texas,Reeves,2018,54385632,2
Texas,Reeves,2018,37596006,2
Texas,Reeves,2018,47872524,2
Texas,Reeves,2018,52330362,2
Texas,Reeves,2018,28668948,2
Texas,Reeves,2018,43686048,2
Texas,Reeves,2018,20079024,2
Texas,Reeves,2018,28724850,2
Texas,Reeves,2018,35585886,2
Texas,Reeves,2018,38000844,2
Texas,Reeves,2018,17337642,2
Texas,Reeves,2018,30591750,2
Texas,Reeves,2018,34704348,2
Texas,Reeves,2018,46680606,2
Texas,Reeves,2018,36187200,2
Texas,Reeves,2018,29069208,2
Texas,Reeves,2018,40976880,2
Texas,Reeves,2018,47166420,2
Texas,Reeves,2018,37622970,2
Texas,Reeves,2018,46541964,2
Texas,Reeves,2018,26210814,2
Texas,Reeves,2018,15965544,2
Texas,Reeves,2018,22705536,2
Texas,Reeves,2018,41601210,2
Texas,Reeves,2018,43677732,2
Texas,Reeves,2018,48572076,2
Texas,Reeves,2018,41135010,2
Texas,Reeves,2018,53048898,2
Texas,Reeves,2018,48060894,2
Texas,Reeves,2018,38792250,2
Texas,Reeves,2018,49433790,2
Texas,Reeves,2018,38100342,2
Texas,Reeves,2018,38383590,2
Texas,Reeves,2018,41688486,2
Texas,Reeves,2018,31995474,2
Texas,Reeves,2018,41125560,2
Texas,Reeves,2018,45233580,2
Texas,Reeves,2018,18365382,2
Texas,Reeves,2018,27441960,2
Texas,Reeves,2018,40580862,2
Texas,Reeves,2018,10692108,2
Texas,Reeves,2018,8620962,2
Texas,Reeves,2018,24569916,2
Texas,Reeves,2018,39173064,2
Texas,Reeves,2018,21819882,2
Texas,Reeves,2018,21510888,2
Texas,Reeves,2018,47609604,2
Texas,Reeves,2018,42895986,2
Texas,Reeves,2018,20183310,2
Texas,Reeves,2018,17588550,2
Texas,Reeves,2018,34158810,2
Texas,Reeves,2018,32612454,2
Texas,Reeves,2018,35632212,2
Texas,Reeves,2018,20365674,2
Texas,Reeves,2018,21083118,2
Texas,Reeves,2018,17467800,2
Texas,Reeves,2018,41844894,2
Texas,Reeves,2018,38436888,2
Texas,Reeves,2018,22746150,2
Texas,Reeves,2018,24672270,2
Texas,Reeves,2018,18222666,2
Texas,Reeves,2018,20629980,2
Texas,Reeves,2018,27077904,2
Texas,Reeves,2019,36043434,2
Texas,Reeves,2019,39225144,2
Texas,Reeves,2019,38543274,2
Texas,Reeves,2019,40712364,2
Texas,Reeves,2019,48085170,2
Texas,Reeves,2019,35857332,2
Texas,Reeves,2019,36531012,2
Texas,Reeves,2019,2982294,2
Texas,Reeves,2019,40880532,2
Texas,Reeves,2019,33857544,2
Texas,Reeves,2019,44159556,2
Texas,Reeves,2019,50245020,2
Texas,Reeves,2019,46881870,2
Texas,Reeves,2019,26663490,2
Texas,Reeves,2019,42910812,2
Texas,Reeves,2019,37296504,2
Texas,Reeves,2019,41044332,2
Texas,Reeves,2019,41676054,2
Texas,Reeves,2019,21024024,2
Texas,Reeves,2019,45593856,2
Texas,Reeves,2019,45554796,2
Texas,Reeves,2019,39952500,2
Texas,Reeves,2019,39552030,2
Texas,Reeves,2019,25075134,2
Texas,Reeves,2019,11520642,2
Texas,Reeves,2019,23698542,2
Texas,Reeves,2019,39062814,2
Texas,Reeves,2019,18460134,2
Texas,Reeves,2019,31562916,2
Texas,Reeves,2019,43367898,2
Texas,Reeves,2019,22188474,2
Texas,Reeves,2019,25752972,2
Texas,Reeves,2019,33871614,2
Texas,Reeves,2019,20340642,2
Texas,Reeves,2019,20061762,2
Texas,Reeves,2019,37738176,2
New Mexico,Roosevelt,2019,3257054,2
New Mexico,Roosevelt,2019,5955600,2
Texas,Schleicher,2000,61000,2
Texas,Schleicher,2001,65000,2
Texas,Schleicher,2001,105000,2
Texas,Schleicher,2004,89050,2
Texas,Schleicher,2004,78000,2
Texas,Schleicher,2004,79550,2
Texas,Schleicher,2004,71000,2
Texas,Schleicher,2005,82992,2
Texas,Schleicher,2005,78900,2
Texas,Schleicher,2005,10031350.5,2
Texas,Schleicher,2006,51030,2
Texas,Schleicher,2006,103488,2
Texas,Schleicher,2006,68425,2
Texas,Schleicher,2006,105714,2
Texas,Schleicher,2006,87570,2
Texas,Schleicher,2007,69800,2
Texas,Schleicher,2007,73248,2
Texas,Schleicher,2007,130650,2
Texas,Schleicher,2007,83575,2
Texas,Schleicher,2008,98766,2
Texas,Schleicher,2008,86000,2
Texas,Schleicher,2008,99548,2
Texas,Schleicher,2008,85825,2
Texas,Schleicher,2008,110829,2
Texas,Schleicher,2008,129000,2
Texas,Schleicher,2008,159000,2
Texas,Schleicher,2008,136000,2
Texas,Schleicher,2008,13415,2
Texas,Schleicher,2008,132130,2
Texas,Schleicher,2009,68880,2
Texas,Schleicher,2009,68880,2
Texas,Schleicher,2009,74760,2
Texas,Schleicher,2010,135400,2
Texas,Schleicher,2010,88825,2
Texas,Schleicher,2010,93000,2
Texas,Schleicher,2010,113000,2
Texas,Schleicher,2010,114567,2
Texas,Schleicher,2010,58000,2
Texas,Schleicher,2010,66925,2
Texas,Schleicher,2010,1286700,2
Texas,Schleicher,2011,116100,2
Texas,Schleicher,2011,4970800,2
Texas,Schleicher,2011,60522,2
Texas,Schleicher,2011,1612500,2
Texas,Schleicher,2012,911352,2
Texas,Schleicher,2012,8010912,2
Texas,Schleicher,2012,1163436,2
Texas,Schleicher,2012,1547480,2
Texas,Schleicher,2012,3567648,2
Texas,Schleicher,2013,396480,2
Texas,Schleicher,2013,12881694,2
Texas,Schleicher,2014,7093212,2
Texas,Schleicher,2014,14377230,2
Texas,Schleicher,2014,2814902,2
Texas,Schleicher,2014,9461340,2
Texas,Schleicher,2015,42756,2
Texas,Schleicher,2015,16154964,2
Texas,Schleicher,2016,131000,2
Texas,Schleicher,2016,1200646,2
Texas,Scurry,2000,60300,2
Texas,Scurry,2000,42000,2
Texas,Scurry,2001,14000,2
Texas,Scurry,2001,65000,2
Texas,Scurry,2001,60000,2
Texas,Scurry,2004,14660,2
Texas,Scurry,2004,19250,2
Texas,Scurry,2005,30850,2
Texas,Scurry,2005,16332,2
Texas,Scurry,2007,120030,2
Texas,Scurry,2007,67200,2
Texas,Scurry,2008,167100,2
Texas,Scurry,2008,128000,2
Texas,Scurry,2008,82500,2
Texas,Scurry,2008,446899,2
Texas,Scurry,2008,44000,2
Texas,Scurry,2011,206000,2
Texas,Scurry,2012,44312,2
Texas,Scurry,2013,466862,2
Texas,Scurry,2014,51274,2
Texas,Scurry,2014,513883,2
Texas,Scurry,2015,54349,2
Texas,Scurry,2016,17318406,2
Texas,Scurry,2017,62112,2
Texas,Scurry,2018,133786,2
Texas,Scurry,2019,477523,2
Texas,Sterling,2000,211994,2
Texas,Sterling,2000,353150.1953,2
Texas,Sterling,2001,80454,2
Texas,Sterling,2001,159066,2
Texas,Sterling,2001,145711,2
Texas,Sterling,2001,178000,2
Texas,Sterling,2002,157000,2
Texas,Sterling,2002,165000,2
Texas,Sterling,2002,174000,2
Texas,Sterling,2003,112333,2
Texas,Sterling,2004,372330,2
Texas,Sterling,2004,102480,2
Texas,Sterling,2004,65554,2
Texas,Sterling,2004,124778,2
Texas,Sterling,2004,321174,2
Texas,Sterling,2004,380358,2
Texas,Sterling,2004,447654,2
Texas,Sterling,2004,196000,2
Texas,Sterling,2005,453222,2
Texas,Sterling,2005,708834,2
Texas,Sterling,2005,651294,2
Texas,Sterling,2005,661332,2
Texas,Sterling,2005,699636,2
Texas,Sterling,2005,711312,2
Texas,Sterling,2005,685944,2
Texas,Sterling,2005,687540,2
Texas,Sterling,2005,544824,2
Texas,Sterling,2005,709380,2
Texas,Sterling,2005,721518,2
Texas,Sterling,2005,121842,2
Texas,Sterling,2005,183000,2
Texas,Sterling,2006,359500,2
Texas,Sterling,2006,714756,2
Texas,Sterling,2006,654842,2
Texas,Sterling,2006,707915,2
Texas,Sterling,2006,658869,2
Texas,Sterling,2007,690018,2
Texas,Sterling,2007,615631,2
Texas,Sterling,2007,606385,2
Texas,Sterling,2007,557829,2
Texas,Sterling,2007,556488,2
Texas,Sterling,2007,683466,2
Texas,Sterling,2007,623040,2
Texas,Sterling,2008,688400,2
Texas,Sterling,2008,404687,2
Texas,Sterling,2008,511336,2
Texas,Sterling,2008,4075016,2
Texas,Sterling,2008,205691,2
Texas,Sterling,2008,721904,2
Texas,Sterling,2008,521855,2
Texas,Sterling,2009,441231,2
Texas,Sterling,2009,720720,2
Texas,Sterling,2009,1400490,2
Texas,Sterling,2010,412318,2
Texas,Sterling,2010,2811228,2
Texas,Sterling,2010,349900,2
Texas,Sterling,2011,1643124,2
Texas,Sterling,2011,2253300,2
Texas,Sterling,2012,503829,2
Texas,Sterling,2012,1904280,2
Texas,Sterling,2012,923009,2
Texas,Sterling,2013,3553410,2
Texas,Sterling,2013,3597930,2
Texas,Sterling,2013,1942458,2
Texas,Sterling,2014,1349628,2
Texas,Sterling,2014,936642,2
Texas,Sterling,2014,1057392,2
Texas,Sterling,2014,937734,2
Texas,Sterling,2014,1976108,2
Texas,Sterling,2014,1933932,2
Texas,Sterling,2015,1781472,2
Texas,Sterling,2015,2386272,2
Texas,Sterling,2016,512954,2
Texas,Sterling,2017,1383438,2
Texas,Stonewall,2000,38200,2
Texas,Stonewall,2003,30500,2
Texas,Stonewall,2003,25250,2
Texas,Stonewall,2006,20000,2
